"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3421115_NF_EG_25_77_S337_L002_R1_001_trim",0.262861,0.264438,0.238612,0.300017,0.267128,0.298318,0.256213,0.00677928,0.269655285714286,0.0251405418664146
"3421116_NF_EG_25_78_S338_L002_R1_001_trim",0.327365,0.316927,0.307163,0.362795,0.328099,0.362361,0.329879,0.0085487,0.333512714285714,0.0256323061575292
"3421117_NF_EG_25_79_S339_L002_R1_001_trim",0.394243,0.40203,0.365893,0.440369,0.394106,0.477117,0.420304,0.0106312,0.413437428571429,0.0257141692195952
"3421118_NF_EG_25_80_S340_L002_R1_001_trim",0.2942,0.294831,0.271303,0.333278,0.298142,0.330387,0.303825,0.00871605,0.303709428571429,0.0286986480498747
"3421119_NF_EG_25_81_S341_L002_R1_001_trim",0.495263,0.4861,0.481854,0.524011,0.47582,0.535292,0.488422,0.0114042,0.498108857142857,0.0228949954140833
"3421120_NF_EG_25_82_S342_L002_R1_001_trim",0.609343,0.628343,0.60485,0.661097,0.600059,0.649945,0.651463,0.0136389,0.6293,0.0216731288733513
"3421121_NF_EG_25_83_S343_L002_R1_001_trim",0.315174,0.333028,0.327918,0.364787,0.322793,0.362542,0.317575,0.00942992,0.334831,0.0281632226406754
"3421122_NF_EG_25_84_S344_L002_R1_001_trim",0.455044,0.451198,0.427857,0.478987,0.434191,0.50912,0.497063,0.0145101,0.46478,0.0312192865441714
"3421123_NF_EG_25_85_S345_L002_R1_001_trim",0.493067,0.509997,0.489398,0.558932,0.529107,0.579005,0.517971,0.0151034,0.525353857142857,0.0287490037327222
"3421124_NF_EG_25_86_S346_L002_R1_001_trim",0.279465,0.280137,0.24819,0.304422,0.275579,0.325401,0.279945,0.00762582,0.284734142857143,0.0267822464966066
"3421125_NF_EG_25_87_S347_L002_R1_001_trim",0.383298,0.371674,0.389229,0.434195,0.399306,0.470457,0.400261,0.0102376,0.406917142857143,0.0251589302139432
"3421126_NF_EG_25_88_S348_L002_R1_001_trim",0.396419,0.420702,0.399108,0.457336,0.41406,0.479443,0.425278,0.0102886,0.427478,0.0240681391790923
"3421127_NF_EG_25_89_S349_L002_R1_001_trim",0.39697,0.416031,0.403972,0.432706,0.390976,0.428151,0.414759,0.0111051,0.411937857142857,0.0269581923764507
"3421128_NF_EG_25_90_S350_L002_R1_001_trim",0.405022,0.448494,0.407752,0.46964,0.41718,0.482998,0.43045,0.0118441,0.437362285714286,0.0270807529292486
"3421129_NF_EG_25_91_S351_L002_R1_001_trim",0.401762,0.398193,0.388831,0.456849,0.39609,0.466295,0.406532,0.0128023,0.416364571428571,0.0307478130429651
"3421130_NF_EG_25_92_S352_L002_R1_001_trim",0.435618,0.457017,0.414766,0.507808,0.462159,0.50514,0.467543,0.0132525,0.464293,0.0285433982420584
"3421131_NF_EG_25_93_S353_L002_R1_001_trim",0.305983,0.304868,0.279003,0.333844,0.307474,0.339892,0.313922,0.00839601,0.312140857142857,0.0268981448851389
"3421132_NF_EG_25_94_S354_L002_R1_001_trim",0.400382,0.424404,0.388827,0.482207,0.422291,0.479601,0.432609,0.0102329,0.432903,0.0236378588274972
"3421133_NF_EG_25_95_S355_L002_R1_001_trim",0.295472,0.323366,0.275712,0.337223,0.295439,0.345244,0.315598,0.00726877,0.312579142857143,0.0232541747141524
"3421134_NF_EG_25_96_S356_L002_R1_001_trim",0.428117,0.443014,0.442158,0.471034,0.433225,0.503146,0.432891,0.0110262,0.450512142857143,0.0244748119996766
"3421135_NF_EG_25_97_S357_L002_R1_001_trim",0.334017,0.32145,0.293323,0.34662,0.329936,0.359627,0.327561,0.00863785,0.330362,0.0261466209794105
"3421136_NF_EG_25_98_S358_L002_R1_001_trim",0.392323,0.419077,0.407071,0.452077,0.384278,0.439786,0.395187,0.00955654,0.412828428571429,0.023148938732417
"3421137_NF_EG_25_99_S359_L002_R1_001_trim",0.309079,0.315839,0.28488,0.358061,0.312952,0.346163,0.300248,0.00947158,0.318174571428571,0.0297685008499377
"3421138_NF_EG_25_100_S360_L002_R1_001_trim",0.379456,0.378501,0.347522,0.420626,0.378203,0.425997,0.377896,0.00889411,0.386885857142857,0.0229889768152364
"3421139_NF_EG_25_101_S361_L002_R1_001_trim",0.457263,0.486732,0.477155,0.504511,0.447101,0.528113,0.45515,0.0129923,0.479432142857143,0.0270993511669311
"3421140_NF_EG_25_102_S362_L002_R1_001_trim",0.515373,0.508069,0.480793,0.553386,0.455145,0.560361,0.488382,0.0145634,0.508787,0.0286237659374159
"3421141_NF_EG_25_103_S363_L002_R1_001_trim",0.333876,0.348067,0.31534,0.350152,0.338798,0.365416,0.332935,0.00918971,0.340654857142857,0.0269766005307425
"3421142_NF_EG_25_104_S364_L002_R1_001_trim",0.312026,0.321055,0.29777,0.351078,0.318904,0.365563,0.31683,0.00921415,0.326175142857143,0.0282490870373761
"3421143_NF_EG_25_105_S365_L002_R1_001_trim",0.346595,0.359949,0.334355,0.397256,0.367141,0.423286,0.362845,0.0102197,0.370203857142857,0.0276056010838816
"3421144_NF_EG_25_106_S366_L002_R1_001_trim",0.470518,0.482308,0.449472,0.511818,0.487003,0.561933,0.468818,0.0115191,0.490267142857143,0.0234955578154184
"3421145_NF_EG_25_107_S367_L002_R1_001_trim",0.469127,0.47433,0.477648,0.507843,0.441016,0.537926,0.465881,0.0151606,0.481967285714286,0.0314556619284474
"3421146_NF_EG_25_108_S368_L002_R1_001_trim",0.698233,0.72499,0.664729,0.786228,0.638611,0.784202,0.683837,0.0182146,0.711547142857143,0.0255985849747934
"3421147_NF_EG_25_109_S369_L002_R1_001_trim",0.381638,0.405261,0.405012,0.431194,0.40312,0.436303,0.401453,0.0106272,0.409140142857143,0.0259744739926696
"3421148_NF_EG_25_110_S370_L002_R1_001_trim",0.385449,0.38143,0.370218,0.433696,0.392509,0.447654,0.382694,0.00986261,0.399092857142857,0.0247125695774345
"3421149_NF_EG_25_111_S371_L002_R1_001_trim",0.269332,0.278159,0.247465,0.277439,0.259912,0.307943,0.272826,0.00903283,0.273296571428571,0.0330513842628312
"3421150_NF_EG_25_112_S372_L002_R1_001_trim",0.248774,0.25713,0.228944,0.279533,0.259303,0.303733,0.252739,0.0081984,0.261450857142857,0.031357326916394
"3421151_NF_EG_25_113_S373_L002_R1_001_trim",0.382673,0.38442,0.371751,0.434177,0.393943,0.430044,0.395999,0.0105148,0.399001,0.0263528161583555
"3421152_NF_EG_25_114_S374_L002_R1_001_trim",0.426604,0.456023,0.40945,0.477163,0.429843,0.500089,0.436088,0.0121948,0.447894285714286,0.027226960443472
"3421153_NF_EG_25_115_S375_L002_R1_001_trim",0.429989,0.446451,0.417613,0.488951,0.437557,0.484087,0.439903,0.0101077,0.449221571428571,0.0225004778106636
"3421154_NF_EG_25_116_S376_L002_R1_001_trim",0.281741,0.275354,0.280648,0.297481,0.28189,0.325403,0.290335,0.00827847,0.290407428571429,0.0285063988918032
"3421155_NF_EG_25_117_S377_L002_R1_001_trim",0.303618,0.306327,0.285249,0.323497,0.295858,0.357358,0.299651,0.00892879,0.310222571428571,0.0287818837903478
"3421156_NF_EG_25_118_S378_L002_R1_001_trim",0.404153,0.424363,0.39421,0.450861,0.412409,0.4852,0.416527,0.0101948,0.426817571428571,0.0238856145633313
"3421157_NF_EG_25_119_S379_L002_R1_001_trim",0.36598,0.376638,0.378537,0.426373,0.378093,0.444056,0.387415,0.0113585,0.393870285714286,0.0288381744243573
"3421158_NF_EG_25_120_S380_L002_R1_001_trim",0.407868,0.413349,0.372989,0.459776,0.411748,0.471072,0.434841,0.00950021,0.424520428571429,0.0223786874802929
"3421159_NF_EG_25_121_S381_L002_R1_001_trim",0.284777,0.282719,0.257604,0.319386,0.301075,0.324336,0.298126,0.0087377,0.295431857142857,0.0295760250248667
"3421160_NF_EG_25_122_S382_L002_R1_001_trim",0.481368,0.504508,0.507587,0.54861,0.487538,0.569773,0.498911,0.0121811,0.514042142857143,0.0236966952403847
"3421163_NF_EG_25_123_S385_L002_R1_001_trim",0.579898,0.621774,0.648508,0.677332,0.604315,0.702367,0.628924,0.0148764,0.637588285714286,0.023332298182571
"3421164_NF_EG_25_124_S386_L002_R1_001_trim",0.379955,0.410839,0.388544,0.444757,0.412493,0.459896,0.418924,0.011443,0.416486857142857,0.0274750566644531
"3421165_NF_EG_25_125_S387_L002_R1_001_trim",0.469808,0.476004,0.471101,0.528931,0.476531,0.540568,0.476158,0.0106519,0.491300142857143,0.0216810439705028
"3421166_NF_EG_25_126_S388_L002_R1_001_trim",0.400318,0.403111,0.380521,0.454639,0.429836,0.458423,0.404478,0.0115694,0.418760857142857,0.0276277015930674
"3421167_NF_EG_25_127_S389_L002_R1_001_trim",0.419446,0.399384,0.38272,0.459182,0.398511,0.484761,0.436423,0.0114561,0.425775285714286,0.0269064466266075
"3421168_NF_EG_25_128_S390_L002_R1_001_trim",0.326599,0.313676,0.303247,0.366663,0.332109,0.355888,0.337829,0.00866089,0.333715857142857,0.025952887208151
"3421169_NF_EG_25_129_S391_L002_R1_001_trim",0.394434,0.403462,0.384796,0.447124,0.400171,0.460874,0.417391,0.0118815,0.415464571428571,0.0285981063539198
"3421170_NF_EG_25_130_S392_L002_R1_001_trim",0.331227,0.3356,0.309224,0.379669,0.336447,0.389434,0.342039,0.00906519,0.346234285714286,0.0261822424122394
"3421171_NF_EG_25_131_S393_L002_R1_001_trim",0.407051,0.435855,0.387211,0.465633,0.408743,0.460357,0.40941,0.0108844,0.424894285714286,0.0256167248323953
"3421172_NF_EG_25_132_S394_L002_R1_001_trim",0.256798,0.27565,0.247819,0.284471,0.265809,0.301687,0.275361,0.00764118,0.272513571428571,0.0280396310537614
"3421173_NF_EG_25_133_S395_L002_R1_001_trim",0.371029,0.373801,0.372583,0.408228,0.391893,0.423524,0.376331,0.00894043,0.388198428571429,0.023030567209921
"3421174_NF_EG_25_134_S396_L002_R1_001_trim",0.43199,0.444066,0.422723,0.485572,0.441618,0.502845,0.427302,0.0133607,0.450873714285714,0.0296329095635268
"3421175_NF_EG_25_135_S397_L002_R1_001_trim",0.367013,0.391746,0.386152,0.454253,0.404838,0.453436,0.402102,0.0110443,0.408505714285714,0.0270358519202389
"3421176_NF_EG_25_136_S398_L002_R1_001_trim",0.464438,0.476228,0.47506,0.535385,0.482699,0.513343,0.534066,0.0102725,0.497317,0.020655839233326
"3421177_NF_EG_25_137_S399_L002_R1_001_trim",0.386914,0.404398,0.356417,0.421706,0.383587,0.445575,0.382915,0.184787,0.397358857142857,0.465038080008283
"3421178_NF_EG_25_138_S400_L002_R1_001_trim",0.465945,0.474594,0.461075,0.521639,0.466594,0.549478,0.487218,0.0136284,0.489506142857143,0.0278411215035095
"3421179_NF_EG_25_139_S401_L002_R1_001_trim",0.296766,0.307142,0.29139,0.331484,0.307216,0.342972,0.301942,0.00760906,0.311273142857143,0.0244449615220807
"3421180_NF_EG_25_140_S402_L002_R1_001_trim",0.241719,0.224938,0.224092,0.276264,0.239444,0.264401,0.24725,0.00567927,0.245444,0.0231387607763889
"3421181_NF_EG_25_141_S403_L002_R1_001_trim",0.434743,0.423583,0.398193,0.477632,0.429628,0.488887,0.432011,0.0110113,0.440668142857143,0.0249877377761108
"3421182_NF_EG_25_142_S404_L002_R1_001_trim",0.555433,0.499035,0.507245,0.590834,0.530527,0.636182,0.544504,0.013253,0.551965714285714,0.0240105493094809
"3421183_NF_EG_25_143_S405_L002_R1_001_trim",0.391881,0.414916,0.390996,0.429579,0.390671,0.43344,0.388859,0.0102797,0.405763142857143,0.0253342379192365
"3421184_NF_EG_25_144_S406_L002_R1_001_trim",0.427589,0.442551,0.419786,0.487472,0.445391,0.503391,0.450117,0.011534,0.453756714285714,0.0254189076147476
"3421185_NF_EG_25_145_S407_L002_R1_001_trim",0.401658,0.409082,0.369735,0.436875,0.367238,0.442438,0.407175,0.0102802,0.404885857142857,0.0253903657503473
"3421186_NF_EG_25_146_S408_L002_R1_001_trim",0.31119,0.318924,0.30276,0.342474,0.319319,0.358422,0.323666,0.00734837,0.325250714285714,0.022592940391039
"3421187_NF_EG_25_147_S409_L002_R1_001_trim",0.499017,0.504174,0.485533,0.545529,0.470161,0.551446,0.498878,0.0127807,0.507819714285714,0.0251677901437462
"3421188_NF_EG_25_148_S410_L002_R1_001_trim",0.596115,0.650549,0.595218,0.702527,0.661037,0.720095,0.630237,0.0151618,0.650825428571429,0.0232962624605501
"3421189_NF_EG_25_149_S411_L002_R1_001_trim",0.494505,0.538639,0.516238,0.590009,0.537029,0.598922,0.542423,0.0116844,0.545395,0.0214237387581478
"3421190_NF_EG_25_150_S412_L002_R1_001_trim",0.474364,0.49358,0.463507,0.515001,0.440831,0.537327,0.474341,0.0132045,0.485564428571429,0.027194125481656
"3421191_NF_EG_25_151_S413_L002_R1_001_trim",0.342968,0.340464,0.331825,0.396187,0.344138,0.414665,0.346192,0.00849423,0.359491285714286,0.0236284726154697
"3421192_NF_EG_25_152_S414_L002_R1_001_trim",0.279131,0.292195,0.234792,0.324017,0.294029,0.323933,0.29659,0.008116,0.292098142857143,0.0277851817906604
"3421193_NF_EG_25_153_S415_L002_R1_001_trim",0.364529,0.370746,0.359764,0.423858,0.377089,0.419765,0.397475,0.0117652,0.387603714285714,0.0303536822955404
"3421194_NF_EG_25_154_S416_L002_R1_001_trim",0.355315,0.359988,0.341868,0.398572,0.354408,0.410693,0.361401,0.0105956,0.368892142857143,0.0287227586847879
"3421196_NF_EG_25_155_S418_L002_R1_001_trim",0.46408,0.4995,0.484805,0.516736,0.460785,0.546349,0.467501,0.012105,0.491393714285714,0.0246340147382547
"3421197_NF_EG_25_156_S419_L002_R1_001_trim",0.370049,0.370562,0.384571,0.396401,0.371915,0.430889,0.386955,0.00967129,0.387334571428571,0.0249688272449584
"3421198_NF_EG_25_157_S420_L002_R1_001_trim",0.390785,0.403422,0.396133,0.438246,0.399955,0.474732,0.417061,0.00939337,0.417190571428571,0.0225157773049247
"3421199_NF_EG_25_158_S421_L002_R1_001_trim",0.363962,0.349535,0.352985,0.396333,0.349536,0.380875,0.339665,0.00816814,0.361841571428571,0.0225738020309599
"3421200_NF_EG_25_159_S422_L002_R1_001_trim",0.361206,0.389537,0.355407,0.444962,0.369821,0.448444,0.37534,0.0130835,0.392102428571429,0.0333675566552034
"3421201_NF_EG_25_160_S423_L002_R1_001_trim",0.668392,0.659756,0.63804,0.71243,0.581083,0.720219,0.63366,0.0180352,0.659082857142857,0.0273640860243022
"3421202_NF_EG_25_161_S424_L002_R1_001_trim",0.40199,0.387851,0.383338,0.440731,0.398246,0.473849,0.415743,0.0112617,0.414535428571429,0.0271670386263728
"3421203_NF_EG_25_162_S425_L002_R1_001_trim",0.431687,0.442365,0.426581,0.456122,0.376662,0.477579,0.40951,0.0110401,0.431500857142857,0.0255853489448457
"3421204_NF_EG_25_163_S426_L002_R1_001_trim",0.434067,0.418133,0.417506,0.477397,0.438679,0.496396,0.44486,0.0117379,0.446719714285714,0.0262757600003582
"3421205_NF_EG_25_164_S427_L002_R1_001_trim",0.413086,0.428567,0.399267,0.485384,0.435918,0.47695,0.426128,0.00986424,0.4379,0.0225262388673213
"3421206_NF_EG_25_165_S428_L002_R1_001_trim",0.368978,0.385109,0.355398,0.416019,0.372323,0.413882,0.369633,0.0101519,0.383048857142857,0.0265028854953975
"3421207_NF_EG_25_166_S429_L002_R1_001_trim",0.343491,0.334537,0.323296,0.387062,0.339243,0.396335,0.354654,0.0101014,0.354088285714286,0.0285279135389156
"3421208_NF_EG_25_167_S430_L002_R1_001_trim",0.340297,0.35785,0.329042,0.377657,0.34903,0.393972,0.333753,0.00912477,0.354514428571429,0.0257387831484594
"3421209_NF_EG_25_168_S431_L002_R1_001_trim",0.343703,0.36824,0.335363,0.407979,0.349626,0.413099,0.374798,0.0103172,0.370401142857143,0.0278541257200687
"3421210_NF_EG_25_169_S432_L002_R1_001_trim",0.369162,0.367978,0.34698,0.417979,0.369886,0.428118,0.377134,0.0120731,0.382462428571429,0.0315667608060101
"3421211_NF_EG_25_170_S433_L002_R1_001_trim",0.392575,0.409059,0.403046,0.430498,0.39947,0.464986,0.394254,0.00985796,0.413412571428571,0.0238453319547958
"3421212_NF_EG_25_171_S434_L002_R1_001_trim",0.386822,0.408857,0.410554,0.446584,0.411226,0.493168,0.472523,0.0137462,0.432819142857143,0.0317596858338059
"3421213_NF_EG_25_172_S435_L002_R1_001_trim",0.332085,0.363313,0.338582,0.40646,0.368397,0.424447,0.377923,0.00953326,0.373029571428571,0.0255563116980002
"3421214_NF_EG_25_173_S436_L002_R1_001_trim",0.535666,0.54747,0.561704,0.621162,0.545442,0.6215,0.600436,0.0134122,0.576197142857143,0.0232771025789784
"3421215_NF_EG_25_174_S437_L002_R1_001_trim",0.333057,0.349203,0.318174,0.358674,0.32817,0.369334,0.328697,0.0086681,0.340758428571429,0.0254376686626345
"3421216_NF_EG_25_175_S438_L002_R1_001_trim",0.31433,0.310857,0.30312,0.349892,0.305547,0.342689,0.317263,0.00825589,0.320528285714286,0.0257571339814895
"3421217_NF_EG_25_176_S439_L002_R1_001_trim",0.404045,0.364197,0.346064,0.408899,0.395656,0.4425,0.384747,0.0107233,0.392301142857143,0.0273343582990909
"3421218_NF_EG_25_177_S440_L002_R1_001_trim",0.305923,0.305866,0.295425,0.347018,0.303855,0.355196,0.311931,0.00989031,0.317887714285714,0.0311125896205938
"3421219_NF_EG_25_178_S441_L002_R1_001_trim",0.400616,0.399985,0.402003,0.438756,0.403538,0.482962,0.407424,0.00954001,0.419326285714286,0.0227508036701048
"3421220_NF_EG_25_179_S442_L002_R1_001_trim",0.431298,0.458539,0.420897,0.489002,0.449316,0.466943,0.442435,0.0104017,0.451204285714286,0.0230531941502582
"3421221_NF_EG_25_180_S443_L002_R1_001_trim",0.591628,0.538329,0.5263,0.599249,0.563306,0.637667,0.556717,0.0146027,0.573313714285714,0.025470697170036
"3421222_NF_EG_25_181_S444_L002_R1_001_trim",0.613971,0.606532,0.609268,0.672234,0.596939,0.676248,0.600919,0.0131764,0.625158714285714,0.0210768876749242
"3421223_NF_EG_25_182_S445_L002_R1_001_trim",0.386409,0.400818,0.365697,0.425515,0.400429,0.441799,0.388321,0.0100677,0.401284,0.0250887152241305
"3421224_NF_EG_25_183_S446_L002_R1_001_trim",0.443485,0.45661,0.439714,0.508872,0.459531,0.532769,0.476725,0.0107105,0.473958,0.0225979939150726
"3421225_NF_EG_25_184_S447_L002_R1_001_trim",0.417322,0.43544,0.417481,0.487108,0.424024,0.490604,0.447675,0.010343,0.445664857142857,0.0232080224281282
"3421226_NF_EG_25_185_S448_L002_R1_001_trim",0.384916,0.389936,0.361833,0.43109,0.381851,0.451383,0.367916,0.0111458,0.395560714285714,0.0281772167899094
"3421227_NF_EG_25_186_S449_L002_R1_001_trim",0.308537,0.302289,0.285708,0.349244,0.302065,0.342933,0.301694,0.00753202,0.31321,0.0240478273362919
"3421228_NF_EG_25_187_S450_L002_R1_001_trim",0.657972,0.600233,0.637168,0.673542,0.598922,0.700856,0.653837,0.0192939,0.646075714285714,0.0298632181544401
"3421229_NF_EG_25_188_S451_L002_R1_001_trim",0.441976,0.472708,0.452817,0.501893,0.481153,0.523164,0.477312,0.0111046,0.478717571428571,0.0231965581853661
"3421230_NF_EG_25_189_S452_L002_R1_001_trim",0.500045,0.521411,0.491066,0.553735,0.489755,0.548605,0.514279,0.014673,0.516985142857143,0.0283818601031917
"3421231_NF_EG_25_190_S453_L002_R1_001_trim",0.434911,0.43858,0.427393,0.466543,0.417872,0.497314,0.448999,0.0114547,0.447373142857143,0.0256043532851452
"3421232_NF_EG_25_191_S454_L002_R1_001_trim",0.369843,0.384054,0.344664,0.408953,0.376787,0.432792,0.396486,0.0101768,0.387654142857143,0.0262522668402136
"3421233_NF_EG_25_192_S455_L002_R1_001_trim",0.400753,0.414927,0.38557,0.411385,0.381405,0.448031,0.40722,0.0131703,0.407041571428571,0.032356154566171
"3421234_NF_EG_25_193_S456_L002_R1_001_trim",0.324766,0.315179,0.310127,0.354524,0.318392,0.366524,0.335206,0.00768959,0.332102571428571,0.0231542621513663
"3421235_NF_EG_25_194_S457_L002_R1_001_trim",0.282745,0.283315,0.25874,0.309116,0.2888,0.317376,0.275417,0.00804525,0.287929857142857,0.027941701078983
"3421236_NF_EG_25_195_S458_L002_R1_001_trim",0.24659,0.247652,0.224326,0.279526,0.263405,0.283031,0.262523,0.00812485,0.258150428571429,0.0314733159459075
"3421237_NF_EG_25_196_S459_L002_R1_001_trim",0.337053,0.342417,0.326242,0.385692,0.331293,0.421099,0.340301,0.0105793,0.354871,0.0298116780463887
"3421238_NF_EG_25_197_S460_L002_R1_001_trim",0.326218,0.334128,0.299083,0.367276,0.303866,0.366513,0.317739,0.00973436,0.330689,0.0294366005521804
"3421239_NF_EG_25_198_S461_L002_R1_001_trim",0.326824,0.336864,0.322887,0.363108,0.338668,0.375118,0.350216,0.00845257,0.344812142857143,0.0245135508568848
"3421240_NF_EG_25_199_S462_L002_R1_001_trim",0.274808,0.287567,0.257237,0.312885,0.282087,0.323095,0.278927,0.00811507,0.288086571428571,0.0281688589640217
"3421241_NF_EG_25_200_S463_L002_R1_001_trim",0.413361,0.423617,0.376577,0.458496,0.407761,0.458464,0.43366,0.0108695,0.424562285714286,0.025601661677775
"3421242_NF_EG_25_201_S464_L002_R1_001_trim",0.467375,0.475353,0.450107,0.4991,0.45717,0.554698,0.464739,0.0128396,0.481220285714286,0.0266813357232892
"3421243_NF_EG_25_202_S465_L002_R1_001_trim",0.551252,0.555396,0.529933,0.622027,0.541357,0.63148,0.557211,0.0110976,0.569808,0.0194760340325162
"3421244_NF_EG_25_203_S466_L002_R1_001_trim",0.50395,0.535061,0.533935,0.590059,0.544515,0.611577,0.549581,0.0147938,0.552668285714286,0.0267679553583937
"3421245_NF_EG_25_204_S467_L002_R1_001_trim",0.375301,0.38307,0.370781,0.414814,0.386467,0.434044,0.362534,0.0101268,0.389573,0.025994614616516
"3421246_NF_EG_25_205_S468_L002_R1_001_trim",0.371261,0.383234,0.364052,0.417749,0.381362,0.426139,0.377525,0.0105146,0.388760285714286,0.0270464869647914
"3421247_NF_EG_25_206_S469_L002_R1_001_trim",0.258228,0.265354,0.242022,0.292449,0.267238,0.307701,0.273727,0.0079547,0.272388428571429,0.0292035166167642
"3421248_NF_EG_25_207_S470_L002_R1_001_trim",0.346532,0.365167,0.363488,0.40072,0.381369,0.406136,0.379505,0.00971435,0.377559571428571,0.0257293172657333
"3421249_NF_EG_25_208_S471_L002_R1_001_trim",0.35786,0.362733,0.365485,0.420269,0.369547,0.418711,0.391305,0.011433,0.383701428571429,0.0297966052473836
"3421250_NF_EG_25_209_S472_L002_R1_001_trim",0.270944,0.262761,0.261013,0.292841,0.272839,0.301577,0.26857,0.00814114,0.275792142857143,0.0295191150685428
"3421251_NF_EG_25_210_S473_L002_R1_001_trim",0.443246,0.437023,0.435991,0.480695,0.457394,0.497105,0.436845,0.0096238,0.455471285714286,0.02112932319083
"3421252_NF_EG_25_211_S474_L002_R1_001_trim",0.181248,0.181708,0.166997,0.200934,0.185136,0.208988,0.180661,0.00474452,0.186524571428571,0.0254364342652672
"3421253_NF_EG_25_212_S475_L002_R1_001_trim",0.229816,0.235896,0.210604,0.260026,0.22847,0.265724,0.231107,0.00630585,0.237377571428571,0.0265646411413282
"3421254_NF_EG_25_213_S476_L002_R1_001_trim",0.248883,0.244446,0.228157,0.266963,0.246662,0.279981,0.238009,0.00651836,0.250443,0.0260273195896871
"3421255_NF_EG_25_214_S477_L002_R1_001_trim",0.264208,0.270814,0.258133,0.292448,0.261285,0.306321,0.264587,0.00939454,0.273970857142857,0.0342902894781301
"3421256_NF_EG_25_215_S478_L002_R1_001_trim",0.304629,0.304129,0.29881,0.340802,0.308156,0.33594,0.309913,0.00951022,0.314625571428571,0.0302271044175412
"3421259_NF_EG_25_216_S481_L002_R1_001_trim",0.376188,0.359482,0.344756,0.388554,0.36142,0.397965,0.367334,0.00950556,0.370814142857143,0.0256342973511181
"3421260_NF_EG_25_217_S482_L002_R1_001_trim",0.392535,0.394026,0.365265,0.430486,0.397031,0.444232,0.386836,0.0105748,0.401487285714286,0.0263390657096062
"3421261_NF_EG_25_218_S483_L002_R1_001_trim",0.341284,0.365739,0.364789,0.409252,0.347741,0.406076,0.363023,0.00957446,0.371129142857143,0.0257981896174762
"3421262_NF_EG_25_219_S484_L002_R1_001_trim",0.423423,0.435986,0.450383,0.47765,0.409913,0.491507,0.440418,0.0097602,0.44704,0.0218329455977094
"3421263_NF_EG_25_220_S485_L002_R1_001_trim",0.349639,0.360731,0.337089,0.388764,0.341073,0.403405,0.343783,0.00844931,0.360640571428571,0.023428617491733
"3421264_NF_EG_25_221_S486_L002_R1_001_trim",0.41003,0.414678,0.395861,0.458653,0.413755,0.458887,0.406961,0.0105534,0.422689285714286,0.0249672758611949
"3421265_NF_EG_25_222_S487_L002_R1_001_trim",0.530703,0.506794,0.467896,0.572717,0.517698,0.559344,0.503083,0.0229098,0.522605,0.043837697687546
"3421266_NF_EG_25_223_S488_L002_R1_001_trim",0.399892,0.392961,0.356489,0.453885,0.396346,0.426125,0.38666,0.016225,0.401765428571429,0.0403842611786977
"3421267_NF_EG_25_224_S489_L002_R1_001_trim",0.536267,0.535076,0.522363,0.628538,0.52946,0.62197,0.571303,0.0132122,0.563568142857143,0.0234438375686347
"3421268_NF_EG_25_225_S490_L002_R1_001_trim",0.343106,0.348334,0.328165,0.380322,0.352812,0.398372,0.355421,0.00845048,0.358076,0.0235996827489136
"3421269_NF_EG_25_226_S491_L002_R1_001_trim",0.261209,0.26397,0.233279,0.286317,0.265035,0.293889,0.279393,0.00867834,0.269013142857143,0.0322599108275113
"3421270_NF_EG_25_227_S492_L002_R1_001_trim",0.470177,0.491614,0.453,0.506107,0.475208,0.548184,0.455842,0.0112033,0.485733142857143,0.0230647221931384
"3421271_NF_EG_25_228_S493_L002_R1_001_trim",0.52678,0.543031,0.489008,0.564896,0.485187,0.59168,0.52396,0.0124385,0.532077428571429,0.0233772367179642
"3421272_NF_EG_25_229_S494_L002_R1_001_trim",0.494545,0.493889,0.462023,0.554034,0.487873,0.561841,0.507825,0.0127439,0.508861428571429,0.0250439496579198
"3421273_NF_EG_25_230_S495_L002_R1_001_trim",0.413779,0.419891,0.38319,0.463534,0.427699,0.475353,0.434552,0.0116702,0.431142571428571,0.0270680762545237
"3421274_NF_EG_25_231_S496_L002_R1_001_trim",0.506047,0.516172,0.485208,0.548225,0.486837,0.567284,0.500728,0.0151902,0.515785857142857,0.029450594252709
"3421275_NF_EG_25_232_S497_L002_R1_001_trim",0.348626,0.351106,0.314498,0.395571,0.349883,0.399337,0.356349,0.00977649,0.359338571428571,0.0272069039544878
"3421276_NF_EG_25_233_S498_L002_R1_001_trim",0.429479,0.416618,0.403664,0.451902,0.429175,0.456274,0.442373,0.0104447,0.432783571428571,0.0241337719117276
"3421277_NF_EG_25_234_S499_L002_R1_001_trim",0.408824,0.397636,0.365189,0.427988,0.41017,0.457666,0.418816,0.011093,0.412327,0.0269034043368492
"3421278_NF_EG_25_235_S500_L002_R1_001_trim",0.459087,0.477786,0.449546,0.506644,0.460215,0.526132,0.469635,0.149862,0.478435,0.31323377261279
"3421279_NF_EG_25_236_S501_L002_R1_001_trim",0.335237,0.337798,0.314319,0.381937,0.327152,0.395245,0.346902,0.0107718,0.34837,0.0309205729540431
"3421280_NF_EG_25_237_S502_L002_R1_001_trim",0.458456,0.490278,0.459828,0.517843,0.477058,0.5399,0.484655,0.0114,0.489716857142857,0.0232787575794526
