"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3078356_NF_22_B_32_S31_L001_R1_001",0.342777,0.32116,0.314628,0.374354,0.328586,0.375788,0.335149,0.00825519,0.341777428571429,0.0241537015317404
"3078357_NF_22_B_56_S43_L001_R1_001",0.373512,0.374515,0.360249,0.425584,0.384351,0.447218,0.404804,0.00899839,0.395747571428571,0.022737701124779
"3078358_NF_22_B_44_S55_L001_R1_001",0.297639,0.298565,0.285879,0.340034,0.309598,0.345407,0.305251,0.00808179,0.311767571428571,0.0259224843782433
"3078359_NF_22_B_68_S67_L001_R1_001",0.343096,0.347286,0.316269,0.392583,0.347848,0.403778,0.369588,0.00931656,0.360064,0.0258747333807323
"3078360_NF_22_B_80_S78_L001_R1_001",0.318583,0.321134,0.306828,0.363494,0.326893,0.36003,0.325493,0.00843162,0.331779285714286,0.0254133406244685
"3078361_NF_22_B_92_S89_L001_R1_001",0.403937,0.403586,0.406258,0.467137,0.42486,0.461355,0.430383,0.00968199,0.428216571428571,0.0226100311057556
"3078362_NF_22_B_9_S9_L001_R1_001",0.374389,0.372727,0.373842,0.41993,0.375606,0.426869,0.370375,0.00938034,0.387676857142857,0.024196285713654
"3078363_NF_22_B_21_S21_L001_R1_001",0.335652,0.338691,0.327111,0.382442,0.346064,0.38979,0.355136,0.00860037,0.353555142857143,0.02432539923051
"3078364_NF_22_B_33_S32_L001_R1_001",0.335745,0.346037,0.341241,0.401941,0.364862,0.412002,0.361706,0.00929422,0.366219142857143,0.025378848105779
"3078365_NF_22_B_57_S44_L001_R1_001",0.328194,0.313435,0.30139,0.367742,0.340348,0.373936,0.335939,0.00908171,0.337283428571429,0.026926048630571
"3078366_NF_22_B_45_S56_L001_R1_001",0.335853,0.336216,0.322077,0.393103,0.358855,0.404863,0.365315,0.00965546,0.359468857142857,0.0268603519001447
"3078367_NF_22_B_69_S68_L001_R1_001",0.42265,0.418908,0.40962,0.491778,0.432452,0.502217,0.432557,0.00961193,0.444311714285714,0.0216333031314566
"3078368_NF_22_B_81_S79_L001_R1_001",0.430677,0.427508,0.400636,0.476998,0.425269,0.503069,0.45496,0.0102886,0.445588142857143,0.0230899321827299
"3078369_NF_22_A_93_S90_L001_R1_001",0.340972,0.32216,0.31578,0.384114,0.337757,0.376948,0.332375,0.00907101,0.344300857142857,0.0263461731558695
"3078370_NF_22_B_10_S10_L001_R1_001",0.356389,0.358126,0.335594,0.41577,0.364708,0.42407,0.35957,0.00953489,0.373461,0.0255311531860087
"3078371_NF_22_B_22_S22_L001_R1_001",0.395501,0.417229,0.37563,0.44097,0.412868,0.455479,0.399717,0.00994454,0.413913428571429,0.0240256520169504
"3078372_NF_22_B_34_S33_L001_R1_001",0.321967,0.30944,0.275502,0.352225,0.31557,0.350914,0.315856,0.00860596,0.320210571428571,0.0268759396718409
"3078373_NF_22_B_58_S45_L001_R1_001",0.306659,0.319149,0.303515,0.354831,0.324101,0.349255,0.322607,0.00819398,0.325731,0.0251556652575285
"3078374_NF_22_B_46_S57_L001_R1_001",0.37146,0.367041,0.350586,0.402706,0.36768,0.439835,0.36469,0.0089651,0.380571142857143,0.0235569621298514
"3078375_NF_22_B_70_S69_L001_R1_001",0.32458,0.321336,0.298406,0.355216,0.31167,0.355343,0.302577,0.00779689,0.324161142857143,0.0240525126832863
"3078376_NF_22_B_82_S80_L001_R1_001",0.51253,0.536361,0.544748,0.61708,0.534758,0.611027,0.589881,0.0117647,0.563769285714286,0.0208679335645154
"3078377_NF_22_B_94_S91_L001_R1_001",0.400885,0.395685,0.398413,0.451949,0.399821,0.463067,0.423313,0.0100039,0.419019,0.0238745737066816
"3078378_NF_22_B_11_S11_L001_R1_001",0.376846,0.389698,0.372759,0.427231,0.391682,0.435863,0.419077,0.00909056,0.401879428571429,0.0226201177609773
"3078379_NF_22_B_23_S23_L001_R1_001",0.344855,0.364331,0.342023,0.398736,0.358489,0.409129,0.359179,0.0082943,0.368106,0.0225323683938865
"3078380_NF_22_B_35_S34_L001_R1_001",0.363786,0.345533,0.330345,0.383839,0.360228,0.404377,0.3569,0.00872397,0.363572571428571,0.0239951269308387
"3078381_NF_22_B_59_S46_L001_R1_001",0.398766,0.397191,0.419818,0.460898,0.397964,0.476862,0.424869,0.00920484,0.425195428571429,0.0216484923907259
"3078382_NF_22_B_47_S58_L001_R1_001",0.282889,0.276708,0.267207,0.312053,0.284714,0.316104,0.29259,0.00801406,0.290323571428571,0.027603890240692
"3078383_NF_22_B_71_S70_L001_R1_001",0.357435,0.378895,0.361031,0.416911,0.383179,0.424476,0.371244,0.00941432,0.384738714285714,0.0244693857166886
"3078384_NF_22_B_83_S81_L001_R1_001",0.367987,0.367064,0.355499,0.413273,0.368772,0.435196,0.380651,0.00876353,0.384063142857143,0.022817940651128
"3078385_NF_22_B_95_S92_L001_R1_001",0.365248,0.342346,0.356655,0.399536,0.369914,0.410653,0.359347,0.00948718,0.371957,0.0255061203311135
"3078386_NF_22_B_12_S12_L001_R1_001",0.349032,0.339328,0.338252,0.383072,0.356125,0.414628,0.344889,0.00908637,0.360760857142857,0.0251866848082188
"3078387_NF_22_B_24_S24_L001_R1_001",0.423108,0.407705,0.433291,0.470511,0.42582,0.486112,0.443975,0.00899629,0.441503142857143,0.0203765027396666
"3078388_NF_22_B_36_S35_L001_R1_001",0.444427,0.465853,0.467363,0.528481,0.479708,0.522102,0.494257,0.0110383,0.486027285714286,0.0227112763510338
"3078389_NF_22_B_60_S47_L001_R1_001",0.364444,0.355976,0.342034,0.400097,0.362343,0.403689,0.361548,0.0100565,0.370018714285714,0.0271783550716161
"3078390_NF_22_B_48_S59_L001_R1_001",0.289426,0.288477,0.278426,0.32484,0.293273,0.323964,0.287873,0.00741378,0.298039857142857,0.0248751293570994
"3078394_NF_22_B_97_S93_L001_R1_001",0.257597,0.250353,0.238015,0.288407,0.259111,0.306528,0.25518,0.00693406,0.265027285714286,0.0261635702199935
"3078395_NF_22_B_109_S104_L001_R1_001",0.323004,0.334413,0.29574,0.367823,0.328614,0.386706,0.349416,0.00886176,0.340816571428571,0.0260015525737347
"3078396_NF_22_B_121_S116_L001_R1_001",0.352442,0.328959,0.317847,0.370152,0.342967,0.38195,0.36641,0.00805619,0.351532428571429,0.0229173451585649
"3078397_NF_22_B_133_S128_L001_R1_001",0.322292,0.310912,0.3027,0.355897,0.321312,0.364753,0.336046,0.00828219,0.330558857142857,0.0250551144555195
"3078398_NF_22_A_145_S140_L001_R1_001",0.284297,0.285546,0.282076,0.321956,0.289921,0.320177,0.297882,0.00818909,0.297407857142857,0.0275348811516652
"3078399_NF_22_B_157_S152_L001_R1_001",0.363123,0.32728,0.327876,0.37861,0.34428,0.392811,0.346934,0.00824658,0.354416285714286,0.0232680616901674
"3078400_NF_22_B_169_S163_L001_R1_001",0.370071,0.366791,0.358729,0.411594,0.371412,0.41977,0.37921,0.00938267,0.382511,0.0245291507956634
"3078401_NF_22_B_181_S174_L001_R1_001",0.344029,0.344318,0.331078,0.385031,0.355302,0.431382,0.346786,0.00865903,0.362560857142857,0.0238829697950216
"3078402_NF_22_B_98_S94_L001_R1_001",0.347869,0.350078,0.325858,0.402212,0.370456,0.396298,0.356558,0.00890761,0.364189857142857,0.0244586987399429
"3078403_NF_22_B_110_S105_L001_R1_001",0.293702,0.288104,0.263133,0.335613,0.298243,0.339096,0.293663,0.00783786,0.301650571428571,0.0259832426734055
"3078404_NF_22_B_122_S117_L001_R1_001",0.315081,0.326078,0.319205,0.362068,0.321077,0.378876,0.344368,0.00885733,0.338107571428571,0.0261967809906653
"3078405_NF_22_B_134_S129_L001_R1_001",0.315964,0.313318,0.316608,0.367895,0.326527,0.381692,0.345283,0.00799963,0.338183857142857,0.0236546772740272
"3078406_NF_22_B_146_S141_L001_R1_001",0.323216,0.339439,0.311304,0.383351,0.354517,0.366991,0.349257,0.0079149,0.346867857142857,0.0228181996025658
"3078407_NF_22_B_158_S153_L001_R1_001",0.273697,0.281009,0.258851,0.308948,0.2819,0.308251,0.277145,0.00744846,0.284257285714286,0.0262032333886655
"3078408_NF_22_B_170_S164_L001_R1_001",0.352417,0.337451,0.331936,0.376106,0.341934,0.400035,0.361157,0.0082943,0.357290857142857,0.0232144199443751
"3078409_NF_22_B_182_S175_L001_R1_001",0.358735,0.36408,0.339003,0.402105,0.37027,0.426276,0.376326,0.00932285,0.376685,0.024749724570928
"3078410_NF_22_B_99_S95_L001_R1_001",0.319079,0.307145,0.302164,0.357844,0.314519,0.363077,0.324648,0.00839508,0.326925142857143,0.0256789059618716
"3078411_NF_22_B_111_S106_L001_R1_001",0.306392,0.310626,0.308696,0.363839,0.319468,0.368551,0.325308,0.00882987,0.328982857142857,0.0268399091572292
"3078412_NF_22_B_123_S118_L001_R1_001",0.304664,0.294291,0.284894,0.343006,0.297524,0.345835,0.307323,0.00744613,0.311076714285714,0.0239366357494729
"3078413_NF_22_B_135_S130_L001_R1_001",0.331777,0.320325,0.331841,0.362743,0.334843,0.360008,0.34249,0.00720779,0.340575285714286,0.0211635732313434
"3078414_NF_22_B_147_S142_L001_R1_001",0.334774,0.340398,0.311115,0.367988,0.328136,0.387924,0.355295,0.00751014,0.346518571428571,0.0216731240955958
"3078415_NF_22_A_159_S154_L001_R1_001",0.372061,0.367694,0.357514,0.408893,0.380475,0.420383,0.38069,0.00898745,0.383958571428571,0.0234073430541241
"3078416_NF_22_B_171_S165_L001_R1_001",0.405792,0.415026,0.403205,0.468019,0.418632,0.460716,0.447467,0.0101903,0.431265285714286,0.0236288436318779
"3078417_NF_22_B_183_S176_L001_R1_001",0.349329,0.340557,0.341274,0.388166,0.362715,0.406391,0.356105,0.00908776,0.363505285714286,0.0250003517339304
"3078418_NF_22_B_100_S96_L001_R1_001",0.329786,0.317482,0.293315,0.361245,0.342392,0.380782,0.33043,0.007728,0.336490285714286,0.022966487676146
"3078419_NF_22_B_112_S107_L001_R1_001",0.371901,0.352931,0.350267,0.388401,0.35381,0.419284,0.375485,0.00904447,0.373154142857143,0.0242378924986572
"3078420_NF_22_B_124_S119_L001_R1_001",0.315448,0.290715,0.278189,0.336368,0.302315,0.339936,0.306205,0.00751247,0.309882285714286,0.024242979822753
"3078421_NF_22_B_136_S131_L001_R1_001",0.30462,0.312442,0.284004,0.36448,0.317207,0.353383,0.3138,0.00826357,0.321419428571429,0.0257096157401811
"3078422_NF_22_B_148_S143_L001_R1_001",0.334562,0.344095,0.328582,0.393365,0.356321,0.387306,0.349933,0.00910522,0.356309142857143,0.0255542698876257
"3078423_NF_22_B_160_S155_L001_R1_001",0.349975,0.357594,0.351824,0.412107,0.373728,0.42536,0.358235,0.00950696,0.375546142857143,0.0253150250130952
"3078424_NF_22_B_172_S166_L001_R1_001",0.288906,0.292501,0.264733,0.320938,0.300515,0.338553,0.313857,0.00764397,0.302857571428571,0.0252394878686492
"3078425_NF_22_B_184_S177_L001_R1_001",0.392263,0.384823,0.3629,0.441259,0.397717,0.450805,0.429384,0.00946134,0.408450142857143,0.023164002181067
"3078427_NF_22_A_113_S108_L001_R1_001",0.327168,0.315112,0.29659,0.360253,0.339009,0.379232,0.339943,0.00797565,0.336758142857143,0.0236836143955794
"3078428_NF_22_B_125_S120_L001_R1_001",0.342479,0.340436,0.346497,0.402579,0.342905,0.403249,0.356125,0.00835574,0.362038571428571,0.0230796955336251
"3078429_NF_22_A_137_S132_L001_R1_001",0.278952,0.275244,0.255415,0.298379,0.284343,0.312034,0.280034,0.00712888,0.283485857142857,0.0251472157089217
"3078430_NF_22_B_149_S144_L001_R1_001",0.318694,0.322708,0.333034,0.361407,0.336528,0.358452,0.338439,0.00763839,0.338466,0.0225676729715836
"3078431_NF_22_B_161_S156_L001_R1_001",0.33863,0.352389,0.345306,0.394209,0.357102,0.401116,0.349886,0.00922486,0.362662571428571,0.0254364820821244
"3078432_NF_22_B_173_S167_L001_R1_001",0.324933,0.32966,0.336381,0.392184,0.342583,0.379973,0.329085,0.00782692,0.347828428571429,0.0225022435116821
"3078433_NF_22_B_185_S178_L001_R1_001",0.389813,0.366885,0.382755,0.43302,0.367186,0.43316,0.399927,0.00879263,0.396106571428571,0.0221976372880891
"3078434_NF_22_B_102_S97_L001_R1_001",0.307813,0.301149,0.282191,0.327409,0.305857,0.358486,0.298872,0.00833386,0.311682428571429,0.02673830551885
"3078435_NF_22_B_114_S109_L001_R1_001",0.277048,0.266497,0.256527,0.311847,0.285574,0.31854,0.276786,0.00841184,0.284688428571429,0.0295475304079297
"3078436_NF_22_B_126_S121_L001_R1_001",0.314389,0.321462,0.312536,0.36342,0.327038,0.369387,0.323988,0.00872559,0.333174285714286,0.0261892660212158
"3078437_NF_22_B_138_S133_L001_R1_001",0.297066,0.294912,0.277885,0.340268,0.313118,0.340687,0.296681,0.0075923,0.308659571428571,0.0245976496528538
"3078438_NF_22_B_150_S145_L001_R1_001",0.299241,0.298308,0.28822,0.335758,0.309917,0.347883,0.311529,0.00787301,0.312979428571429,0.0251550398565675
"3078439_NF_22_B_162_S157_L001_R1_001",0.375481,0.362627,0.354928,0.416308,0.370263,0.409445,0.359161,0.00885221,0.378316142857143,0.0233989750824424
"3078440_NF_22_B_174_S168_L001_R1_001",0.32398,0.323266,0.31467,0.36102,0.316093,0.372802,0.344711,0.00917901,0.336648857142857,0.0272658284893713
"3078441_NF_22_B_186_S179_L001_R1_001",0.298489,0.288305,0.265167,0.32508,0.302181,0.331487,0.294759,0.00869906,0.300781142857143,0.0289215604321699
"3078442_NF_22_B_103_S98_L001_R1_001",0.327952,0.322665,0.318151,0.382973,0.329009,0.395445,0.34611,0.00837692,0.346043571428571,0.0242077029936362
"3078443_NF_22_B_115_S110_L001_R1_001",0.288961,0.292334,0.295214,0.329823,0.302382,0.348212,0.313188,0.00844117,0.310016285714286,0.0272281502262093
"3078444_NF_22_B_127_S122_L001_R1_001",0.295327,0.294776,0.282184,0.331425,0.297349,0.346891,0.300093,0.00818234,0.306863571428571,0.0266644227658173
"3078445_NF_22_A_139_S134_L001_R1_001",0.292461,0.291142,0.264382,0.33344,0.291303,0.348897,0.320228,0.00801313,0.305979,0.0261884965961716
"3078446_NF_22_B_151_S146_L001_R1_001",0.284236,0.288511,0.29287,0.331999,0.296768,0.332376,0.310784,0.00787324,0.305363428571429,0.0257831792000539
"3078447_NF_22_B_163_S158_L001_R1_001",0.334244,0.321291,0.324257,0.365799,0.320358,0.391387,0.33503,0.00816209,0.341766571428571,0.0238820606880385
"3078448_NF_22_B_175_S169_L001_R1_001",0.300627,0.306509,0.281889,0.330118,0.297706,0.335815,0.303453,0.0077557,0.308016714285714,0.0251794777370616
"3078449_NF_22_B_187_S180_L001_R1_001",0.353356,0.366922,0.363528,0.404611,0.366212,0.408714,0.354291,0.00883802,0.373947714285714,0.0236343736366505
"3078450_NF_22_B_104_S99_L001_R1_001",0.263363,0.254317,0.264638,0.295899,0.273871,0.322163,0.266689,0.00731788,0.277277142857143,0.0263919338052696
"3078451_NF_22_B_116_S111_L001_R1_001",0.301557,0.294134,0.27298,0.327122,0.29943,0.337867,0.312239,0.00780714,0.306475571428571,0.0254739389622757
"3078452_NF_22_B_128_S123_L001_R1_001",0.324401,0.316436,0.302192,0.366355,0.327154,0.386612,0.330928,0.00812345,0.336296857142857,0.024155592975254
"3078453_NF_22_B_140_S135_L001_R1_001",0.531336,0.559841,0.575422,0.611451,0.552347,0.632602,0.578601,0.0117282,0.577371428571429,0.020313093824228
"3078454_NF_22_B_152_S147_L001_R1_001",0.322433,0.330164,0.308229,0.353362,0.329336,0.369185,0.324708,0.00781295,0.333916714285714,0.0233979003318621
"3078455_NF_22_B_164_S159_L001_R1_001",0.531444,0.543749,0.555097,0.60746,0.546414,0.605228,0.549534,0.0136177,0.562703714285714,0.0242004800293278
"3078456_NF_22_B_176_S170_L001_R1_001",0.322043,0.322685,0.320047,0.376822,0.32891,0.375725,0.32557,0.0084691,0.338828857142857,0.0249952146089766
"3078457_NF_22_B_188_S181_L001_R1_001",0.339221,0.333484,0.334268,0.386553,0.3603,0.412064,0.367777,0.00884453,0.361952428571429,0.0244356144670945
"3078458_NF_22_B_105_S100_L001_R1_001",0.318145,0.311801,0.300923,0.360917,0.321257,0.360011,0.326989,0.00799939,0.328577571428571,0.024345514409948
"3078459_NF_22_B_117_S112_L001_R1_001",0.318452,0.32406,0.297254,0.37739,0.322791,0.379042,0.329569,0.00826101,0.335508285714286,0.02462237253668
"3078460_NF_22_B_129_S124_L001_R1_001",0.284533,0.267341,0.279951,0.319673,0.284803,0.31619,0.278596,0.00688844,0.290155285714286,0.0237405290861494
"3078461_NF_22_B_141_S136_L001_R1_001",0.284223,0.27975,0.256145,0.31476,0.282925,0.32715,0.294149,0.00653163,0.291300285714286,0.0224223261023725
"3078462_NF_22_B_153_S148_L001_R1_001",0.260802,0.248768,0.227118,0.29139,0.256251,0.286627,0.255937,0.00684794,0.260984714285714,0.0262388547112502
"3078463_NF_22_B_165_S160_L001_R1_001",0.467138,0.447525,0.468648,0.512915,0.453129,0.518927,0.48184,0.0108479,0.478588857142857,0.0226664282673885
"3078464_NF_22_A_177_S171_L001_R1_001",0.281789,0.280853,0.261697,0.32662,0.296157,0.32387,0.285001,0.00721221,0.293712428571429,0.0245553449511111
"3078465_NF_22_B_189_S182_L001_R1_001",0.318035,0.313256,0.286972,0.354292,0.327015,0.386628,0.330952,0.00796518,0.331021428571429,0.0240624301404743
"3078466_NF_22_B_106_S101_L001_R1_001",0.397919,0.389746,0.404887,0.450105,0.400076,0.450256,0.401344,0.00902888,0.413476142857143,0.021836519847578
"3078467_NF_22_B_118_S113_L001_R1_001",0.289266,0.280287,0.267722,0.315698,0.286272,0.317741,0.281737,0.00785974,0.291246142857143,0.026986589154093
"3078468_NF_22_B_130_S125_L001_R1_001",0.320653,0.326969,0.317203,0.36157,0.323,0.392888,0.33562,0.00798752,0.339700428571429,0.0235134233818621
"3078469_NF_22_B_142_S137_L001_R1_001",0.301658,0.295208,0.290602,0.33417,0.311655,0.361109,0.303481,0.00800172,0.313983285714286,0.0254845412608405
"3078470_NF_22_B_154_S149_L001_R1_001",0.297347,0.289133,0.256457,0.331303,0.314975,0.344578,0.290754,0.00828499,0.303506714285714,0.0272975509602753
"3078471_NF_22_B_166_S161_L001_R1_001",0.348906,0.323599,0.3377,0.378915,0.338173,0.389988,0.350554,0.00842115,0.352547857142857,0.0238865442786896
"3078472_NF_22_B_178_S172_L001_R1_001",0.307546,0.303401,0.286567,0.342831,0.321036,0.342258,0.311766,0.00864366,0.316486428571429,0.0273113132813188
"3078473_NF_22_B_190_S183_L001_R1_001",0.343641,0.345294,0.322668,0.388532,0.346018,0.390929,0.369556,0.00896417,0.358091142857143,0.0250332078265789
"3078474_NF_22_B_107_S102_L001_R1_001",0.273318,0.27432,0.248523,0.305748,0.286047,0.323641,0.284111,0.00755622,0.285101142857143,0.0265036468260888
"3078475_NF_22_B_119_S114_L001_R1_001",0.294751,0.286675,0.272115,0.320076,0.298459,0.336829,0.30343,0.00831152,0.301762142857143,0.0275432826705991
"3078476_NF_22_B_131_S126_L001_R1_001",0.314648,0.292764,0.287477,0.342758,0.310879,0.340811,0.306539,0.00742402,0.313696571428571,0.0236662452706801
"3078477_NF_22_B_143_S138_L001_R1_001",0.33771,0.319537,0.330452,0.382695,0.346297,0.390842,0.355242,0.00848143,0.351825,0.0241069565835287
"3078478_NF_22_B_155_S150_L001_R1_001",0.321308,0.297895,0.294801,0.352613,0.310014,0.341072,0.319958,0.00744916,0.319665857142857,0.0233029578653782
"3078479_NF_22_B_167_S162_L001_R1_001",0.341635,0.354657,0.32138,0.390528,0.343988,0.395227,0.356776,0.00884965,0.357741571428571,0.0247375499712282
"3078480_NF_22_B_179_S173_L001_R1_001",0.283536,0.276366,0.257022,0.324738,0.281101,0.339246,0.29312,0.00768796,0.293589857142857,0.026186054500715
"3078481_NF_22_B_191_S184_L001_R1_001",0.36819,0.374539,0.367741,0.416276,0.383178,0.432497,0.3762,0.00970154,0.388374428571429,0.0249798629525778
"3078482_NF_22_B_108_S103_L001_R1_001",0.366308,0.348124,0.37188,0.414833,0.372742,0.419226,0.372662,0.00881334,0.380825,0.0231427558589903
"3078483_NF_22_B_120_S115_L001_R1_001",0.448941,0.443609,0.453363,0.493733,0.43963,0.497562,0.498428,0.0110222,0.467895142857143,0.0235569874324711
"3078484_NF_22_B_132_S127_L001_R1_001",0.321339,0.325949,0.317703,0.367391,0.32662,0.394615,0.33522,0.00853217,0.341262428571429,0.0250017853876175
"3078485_NF_22_B_144_S139_L001_R1_001",0.350717,0.343972,0.333755,0.384226,0.348434,0.407953,0.354657,0.00919902,0.360530571428571,0.025515228746205
"3078486_NF_22_B_156_S151_L001_R1_001",0.419911,0.402229,0.382865,0.452555,0.412015,0.45914,0.418507,0.00991498,0.421031714285714,0.0235492473929687
"3078490_NF_22_A_193_S185_L001_R1_001",0.30732,0.305073,0.285477,0.354388,0.323357,0.356566,0.320348,0.00807131,0.321789857142857,0.0250825494366554
"3078491_NF_22_B_207_S197_L001_R1_001",0.314171,0.306192,0.290714,0.363604,0.324985,0.358839,0.311011,0.00913269,0.324216571428571,0.0281684861441823
"3078492_NF_22_B_219_S209_L001_R1_001",0.342574,0.319545,0.319332,0.374368,0.330813,0.383705,0.33401,0.00823518,0.343478142857143,0.0239758487439625
"3078493_NF_22_B_231_S221_L001_R1_001",0.33081,0.342242,0.321251,0.386204,0.34366,0.398573,0.342248,0.00883615,0.352141142857143,0.0250926373678087
"3078494_NF_22_B_243_S232_L001_R1_001",0.304447,0.303716,0.287848,0.335551,0.31817,0.341277,0.318065,0.00742146,0.315582,0.0235167404985075
"3078495_NF_22_B_255_S244_L001_R1_001",0.436899,0.424675,0.431335,0.471639,0.438938,0.484929,0.449183,0.0101512,0.448228285714286,0.0226473882250052
"3078496_NF_22_B_267_S255_L001_R1_001",0.317856,0.311541,0.298299,0.369522,0.313005,0.382939,0.311527,0.00827428,0.329241285714286,0.025131356117897
"3078497_NF_22_B_279_S266_L001_R1_001",0.394837,0.375909,0.363864,0.439732,0.407884,0.463533,0.408573,0.00978743,0.407761714285714,0.0240028174718288
"3078498_NF_22_B_194_S186_L001_R1_001",0.29381,0.288819,0.271089,0.329028,0.3003,0.346136,0.297105,0.00805293,0.303755285714286,0.0265112423675637
"3078499_NF_22_B_208_S198_L001_R1_001",0.316695,0.31879,0.308896,0.369794,0.341969,0.374358,0.331201,0.00863924,0.337386142857143,0.0256063865778212
"3078500_NF_22_B_220_S210_L001_R1_001",0.311262,0.314149,0.302747,0.351394,0.318469,0.378698,0.324285,0.00819305,0.328714857142857,0.024924489483721
"3078501_NF_22_B_232_S222_L001_R1_001",0.296364,0.301988,0.273698,0.353036,0.299138,0.351856,0.316674,0.00814254,0.313250571428571,0.0259936955992327
"3078502_NF_22_B_244_S233_L001_R1_001",0.355694,0.355677,0.352165,0.405882,0.362809,0.420501,0.358988,0.00960309,0.373102285714286,0.0257384914745707
"3078503_NF_22_B_256_S245_L001_R1_001",0.277911,0.277573,0.26479,0.311986,0.283134,0.318172,0.29074,0.00691987,0.289186571428571,0.0239287390345136
"3078504_NF_22_B_268_S256_L001_R1_001",0.426044,0.435335,0.394301,0.489473,0.418268,0.515666,0.446964,0.0107147,0.446578714285714,0.0239928587217547
"3078505_NF_22_B_280_S267_L001_R1_001",0.344803,0.335265,0.320551,0.397268,0.352501,0.393999,0.370654,0.00897814,0.359291571428571,0.0249884514805126
"3078506_NF_22_A_196_S187_L001_R1_001",0.264384,0.250834,0.232965,0.298626,0.265766,0.300744,0.273926,0.0080904,0.269606428571429,0.0300081865364592
"3078507_NF_22_B_209_S199_L001_R1_001",0.282694,0.271751,0.246197,0.307876,0.279046,0.326589,0.273635,0.00666011,0.283969714285714,0.0234535926366393
"3078508_NF_22_B_221_S211_L001_R1_001",0.316482,0.308563,0.311974,0.357125,0.319251,0.362869,0.305793,0.00790396,0.326008142857143,0.0242446704880728
"3078509_NF_22_B_233_S223_L001_R1_001",0.280961,0.29166,0.27358,0.319432,0.302131,0.340845,0.300591,0.00775895,0.301314285714286,0.0257503555850559
"3078510_NF_22_B_245_S234_L001_R1_001",0.281723,0.287094,0.266809,0.331443,0.295611,0.324067,0.291305,0.00706068,0.296864571428571,0.0237841786442303
"3078511_NF_22_B_257_S246_L001_R1_001",0.36833,0.356979,0.312514,0.38993,0.358322,0.418253,0.36755,0.00934938,0.367411142857143,0.0254466424923733
"3078512_NF_22_B_269_S257_L001_R1_001",0.341232,0.350177,0.314653,0.384668,0.348888,0.390566,0.359976,0.00888317,0.355737142857143,0.0249711624955826
"3078513_NF_22_B_281_S268_L001_R1_001",0.303938,0.29607,0.288869,0.338099,0.309002,0.344765,0.302428,0.00796564,0.311881571428571,0.0255405921020387
"3078514_NF_22_A_197_S188_L001_R1_001",0.381133,0.386862,0.369224,0.435438,0.389038,0.447454,0.407431,0.00919809,0.402368571428571,0.0228598619602497
"3078515_NF_22_B_210_S200_L001_R1_001",0.276647,0.276208,0.261859,0.309924,0.276527,0.318346,0.278022,0.00746638,0.285361857142857,0.0261646040390822
"3078516_NF_22_B_222_S212_L001_R1_001",0.297749,0.29326,0.261396,0.33049,0.304899,0.352818,0.297209,0.00790722,0.305403,0.0258911012661958
"3078517_NF_22_B_234_S224_L001_R1_001",0.310053,0.312382,0.292829,0.35059,0.322839,0.353886,0.322046,0.00800149,0.323517857142857,0.0247327614947287
"3078518_NF_22_B_246_S235_L001_R1_001",0.297819,0.296338,0.267042,0.342256,0.30858,0.336622,0.301467,0.00820306,0.307160571428571,0.0267060969506875
"3078519_NF_22_B_258_S247_L001_R1_001",0.311631,0.303865,0.294387,0.34456,0.31193,0.349417,0.302106,0.00840695,0.316842285714286,0.0265335480112683
"3078520_NF_22_B_270_S258_L001_R1_001",0.275575,0.262289,0.246395,0.306993,0.278772,0.317068,0.26985,0.0074999,0.279563142857143,0.0268272130701881
"3078521_NF_22_B_282_S269_L001_R1_001",0.291963,0.284434,0.266353,0.32658,0.293868,0.333632,0.302406,0.00839648,0.299890857142857,0.0279984527704365
"3078522_NF_22_B_198_S189_L001_R1_001",0.27809,0.274369,0.252665,0.320692,0.283895,0.327398,0.289486,0.00772334,0.289513571428571,0.0266769532146285
"3078523_NF_22_B_211_S201_L001_R1_001",0.330896,0.331263,0.318315,0.376129,0.335859,0.376493,0.346963,0.00837809,0.345131142857143,0.0242750912903501
"3078524_NF_22_B_223_S213_L001_R1_001",0.307005,0.301147,0.305417,0.34986,0.320704,0.356201,0.306537,0.00890971,0.320981571428571,0.0277576994851952
"3078525_NF_22_B_235_S225_L001_R1_001",0.396458,0.38845,0.373154,0.439412,0.386301,0.475221,0.41592,0.0105653,0.410702285714286,0.0257249603118839
"3078526_NF_22_B_247_S236_L001_R1_001",0.507254,0.496081,0.480243,0.548337,0.483593,0.549314,0.506284,0.0124672,0.510158,0.0244379192328651
"3078527_NF_22_B_259_S248_L001_R1_001",0.432138,0.424539,0.418776,0.473613,0.434773,0.499742,0.464573,0.0103256,0.449736285714286,0.0229592326169558
"3078528_NF_22_B_271_S259_L001_R1_001",0.367303,0.34997,0.356146,0.407172,0.369545,0.416569,0.372315,0.00888131,0.377002857142857,0.02355767292404
"3078529_NF_22_B_283_S270_L001_R1_001",0.358385,0.367152,0.365442,0.414035,0.377225,0.41366,0.368268,0.00845979,0.380595285714286,0.022227784519514
"3078530_NF_22_B_199_S190_L001_R1_001",0.345289,0.337339,0.325069,0.371714,0.343935,0.413353,0.344037,0.0082254,0.354390857142857,0.0232099667195542
