"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3400953_NPK_EG_24_85_S322_L002_R1_001_trim",0.477225,0.494712,0.461937,0.539289,0.466413,0.536943,0.492539,0.0148427,0.495579714285714,0.0299501766762043
"3400954_NPK_EG_24_100_S323_L002_R1_001_trim",0.324862,0.338385,0.30613,0.36391,0.328845,0.382052,0.342955,0.00941572,0.341019857142857,0.0276104742957993
"3400955_NPK_EG_24_112_S324_L002_R1_001_trim",0.37388,0.365903,0.356692,0.411821,0.380107,0.410648,0.379286,0.0109151,0.382619571428571,0.0285272913752078
"3400956_NPK_EG_24_125_S325_L002_R1_001_trim",0.329422,0.344115,0.335613,0.389201,0.346809,0.402993,0.349514,0.0119702,0.356809571428571,0.0335478668693625
"3400957_NPK_EG_24_138_S326_L002_R1_001_trim",0.320023,0.315061,0.298447,0.350355,0.299415,0.364582,0.346889,0.0105495,0.327824571428571,0.0321803211822351
"3400958_NPK_EG_24_70_S327_L002_R1_001_trim",0.314347,0.307643,0.301905,0.342136,0.315156,0.344819,0.316224,0.011035,0.320318571428571,0.034450078716278
"3400959_NPK_EG_24_92_S328_L002_R1_001_trim",0.294926,0.300541,0.366665,0.338181,0.301667,0.341721,0.307027,0.0087221,0.321532571428571,0.0271266452454495
"3400960_NPK_EG_24_40_S329_L002_R1_001_trim",0.431457,0.448708,0.418803,0.493875,0.418728,0.498076,0.445957,0.0150203,0.450800571428571,0.0333191680578425
"3400961_NPK_EG_24_90_S330_L002_R1_001_trim",0.492992,0.478691,0.485076,0.546263,0.458705,0.555662,0.485276,0.0126706,0.500380714285714,0.0253219191672626
"3400962_NPK_EG_24_101_S331_L002_R1_001_trim",0.481647,0.477297,0.462156,0.524507,0.478324,0.544318,0.464767,0.0138025,0.490430857142857,0.0281436206530934
"3400963_NPK_EG_24_113_S332_L002_R1_001_trim",0.431507,0.439178,0.424461,0.484287,0.412005,0.499235,0.43577,0.0123368,0.446634714285714,0.0276216774142372
"3400964_NPK_EG_24_126_S333_L002_R1_001_trim",0.282128,0.278572,0.245399,0.330387,0.278465,0.320813,0.27616,0.0108525,0.287417714285714,0.0377586330298759
"3400965_NPK_EG_24_139_S334_L002_R1_001_trim",0.46831,0.465012,0.471025,0.496616,0.477874,0.535401,0.464497,0.0110757,0.482676428571429,0.0229464281750418
"3400966_NPK_EG_24_75_S335_L002_R1_001_trim",0.438801,0.44524,0.419065,0.49786,0.452246,0.507887,0.462198,0.0109491,0.460471,0.0237780446542779
"3400967_NPK_EG_24_94_S336_L002_R1_001_trim",0.491553,0.494592,0.47835,0.545753,0.494792,0.566827,0.498311,0.0121925,0.510025428571429,0.0239056708096907
"3400968_NPK_EG_24_49_S337_L002_R1_001_trim",0.399337,0.412035,0.378444,0.446381,0.397896,0.457271,0.401661,0.0126327,0.413289285714286,0.0305662412181022
"3400969_NPK_EG_24_123_S338_L002_R1_001_trim",0.277825,0.277915,0.264185,0.304249,0.285688,0.328028,0.281785,0.00957725,0.288525,0.0331938306905814
"3400970_NPK_EG_24_102_S339_L002_R1_001_trim",0.286743,0.287684,0.267415,0.318736,0.287097,0.33139,0.290696,0.00856057,0.295680142857143,0.0289521302217986
"3400971_NPK_EG_24_114_S340_L002_R1_001_trim",0.368861,0.375716,0.360169,0.423189,0.367483,0.428075,0.388453,0.0128135,0.387420857142857,0.033073851765485
"3400972_NPK_EG_24_127_S341_L002_R1_001_trim",0.446408,0.443613,0.426905,0.48737,0.440058,0.537128,0.438486,0.0139312,0.459995428571429,0.0302855183653999
"3400973_NPK_EG_24_140_S342_L002_R1_001_trim",0.482571,0.459276,0.462846,0.509111,0.451836,0.536408,0.483974,0.0153799,0.483717428571429,0.0317952157428392
"3400974_NPK_EG_24_76_S343_L002_R1_001_trim",0.476571,0.49956,0.472659,0.537045,0.477139,0.554154,0.491271,0.0126985,0.501199857142857,0.0253362003580551
"3400975_NPK_EG_24_95_S344_L002_R1_001_trim",0.447976,0.446045,0.395164,0.485008,0.449041,0.491028,0.454414,0.215824,0.452668,0.476782100789099
"3400976_NPK_EG_24_55_S345_L002_R1_001_trim",0.421914,0.418212,0.419061,0.476716,0.421817,0.480037,0.445939,0.00919507,0.440528,0.0208728389568881
"3400977_NPK_EG_24_144_S346_L002_R1_001_trim",0.336493,0.325726,0.310726,0.382758,0.339221,0.386202,0.356477,0.00976136,0.348229,0.0280314390817537
"3400978_NPK_EG_24_103_S347_L002_R1_001_trim",0.345006,0.347684,0.318156,0.372327,0.335609,0.401556,0.346564,0.0104147,0.352414571428571,0.0295524102700472
"3400979_NPK_EG_24_115_S348_L002_R1_001_trim",0.400123,0.412819,0.401832,0.457935,0.38846,0.473425,0.434239,0.0131696,0.424119,0.0310516623872074
"3400980_NPK_EG_24_128_S349_L002_R1_001_trim",0.3659,0.355068,0.318413,0.382858,0.358682,0.404321,0.370456,0.00855871,0.365099714285714,0.0234421164002946
"3400981_NPK_EG_24_141_S350_L002_R1_001_trim",0.394146,0.406239,0.364367,0.436908,0.377682,0.456839,0.406656,0.0133421,0.406119571428571,0.0328526398101615
"3400982_NPK_EG_24_79_S351_L002_R1_001_trim",0.398086,0.417718,0.413341,0.447501,0.397093,0.456202,0.431935,0.0126794,0.423125142857143,0.0299660755548173
"3400983_NPK_EG_24_1_S352_L002_R1_001_trim",0.681183,0.739994,0.709164,0.811896,0.689992,0.80759,0.755721,0.0143371,0.74222,0.0193165099296704
"3400984_NPK_EG_24_59_S353_L002_R1_001_trim",0.348402,0.365422,0.352852,0.397145,0.348838,0.424335,0.369974,0.00980908,0.372424,0.0263384744269972
"3400985_NPK_EG_24_145_S354_L002_R1_001_trim",0.507249,0.540872,0.505685,0.58274,0.541317,0.589598,0.535782,0.0125817,0.543320428571429,0.0231570530728644
"3400986_NPK_EG_24_104_S355_L002_R1_001_trim",0.368989,0.376448,0.352877,0.41272,0.377309,0.423195,0.375387,0.00827335,0.383846428571429,0.0215538022088447
"3400987_NPK_EG_24_116_S356_L002_R1_001_trim",0.440859,0.44013,0.425079,0.481939,0.476398,0.498143,0.448368,0.01011,0.458702285714286,0.0220404395505831
"3400988_NPK_EG_24_129_S357_L002_R1_001_trim",0.444486,0.472366,0.441148,0.512239,0.455192,0.552458,0.481329,0.0134657,0.479888285714286,0.0280600723144494
"3400989_NPK_EG_24_142_S358_L002_R1_001_trim",0.356981,0.362856,0.333795,0.407003,0.353828,0.42043,0.375835,0.0136186,0.372961142857143,0.0365147958730285
"3400990_NPK_EG_24_80_S359_L002_R1_001_trim",0.395028,0.42448,0.423141,0.452379,0.413013,0.477669,0.413473,0.010698,0.428454714285714,0.0249687998364888
"3400991_NPK_EG_24_13_S360_L002_R1_001_trim",0.39509,0.400378,0.380943,0.447718,0.399365,0.446172,0.418566,0.173764,0.412604571428571,0.421139299059078
"3400992_NPK_EG_24_61_S361_L002_R1_001_trim",0.465702,0.487714,0.443275,0.517298,0.439991,0.532231,0.465811,0.0115918,0.478860285714286,0.0242070606935157
"3400993_NPK_EG_24_158_S362_L002_R1_001_trim",0.481411,0.492229,0.488069,0.548573,0.523969,0.585208,0.533243,0.0121441,0.521814571428571,0.0232728265267739
"3400994_NPK_EG_24_105_S363_L002_R1_001_trim",0.400811,0.39898,0.407129,0.444955,0.386991,0.442564,0.401266,0.0115345,0.411813714285714,0.0280090234974482
"3400995_NPK_EG_24_117_S364_L002_R1_001_trim",0.296507,0.296324,0.285778,0.333335,0.300392,0.342899,0.31013,0.00842976,0.309337857142857,0.0272509807815311
"3400996_NPK_EG_24_131_S365_L002_R1_001_trim",0.282497,0.279754,0.261979,0.318494,0.281317,0.32937,0.283434,0.00964359,0.290977857142857,0.0331420063873294
"3400997_NPK_EG_24_146_S366_L002_R1_001_trim",0.341907,0.346908,0.324833,0.400751,0.350353,0.419511,0.376508,0.0110483,0.365824428571429,0.0302010995907092
"3400998_NPK_EG_24_81_S367_L002_R1_001_trim",0.453311,0.460874,0.428644,0.50178,0.454382,0.526046,0.444963,0.011767,0.467142857142857,0.0251892966360856
"3400999_NPK_EG_24_19_S368_L002_R1_001_trim",0.776922,0.86946,0.836042,0.911401,0.787356,0.899543,0.823074,0.0166484,0.843399714285714,0.0197396320131549
"3401000_NPK_EG_24_67_S369_L002_R1_001_trim",0.519274,0.519514,0.490173,0.551869,0.503417,0.59252,0.507737,0.18405,0.526357714285714,0.349667146514158
"3401001_NPK_EG_24_166_S370_L002_R1_001_trim",0.400012,0.417564,0.416066,0.449476,0.420419,0.469197,0.425648,0.0104005,0.428340285714286,0.0242809288476252
"3401002_NPK_EG_24_106_S371_L002_R1_001_trim",0.427451,0.434261,0.416045,0.477238,0.415029,0.481811,0.435982,0.0151141,0.441116714285714,0.0342632675446764
"3401003_LO7_S372_L002_R1_001_trim",0.470915,0.451395,0.415613,0.501238,0.451869,0.504552,0.445736,0.000257196,0.463045428571429,0.000555444421065752
"3401006_NPK_EG_24_147_S373_L002_R1_001_trim",0.359733,0.359861,0.348762,0.400543,0.355197,0.405621,0.366078,0.0117575,0.370827857142857,0.0317060861893948
"3401007_NPK_EG_24_161_S374_L002_R1_001_trim",0.440575,0.419848,0.40028,0.462355,0.401215,0.488834,0.425721,0.013755,0.434118285714286,0.0316849127360943
"3401008_NPK_EG_24_173_S375_L002_R1_001_trim",0.505148,0.526288,0.496216,0.565554,0.500443,0.581038,0.517215,0.0157965,0.527414571428571,0.0299508220965779
"3401009_NPK_EG_24_186_S376_L002_R1_001_trim",0.389858,0.405249,0.388416,0.446591,0.408281,0.468893,0.39926,0.0129888,0.415221142857143,0.0312816440671202
"3401010_NPK_EG_24_196_S377_L002_R1_001_trim",0.460408,0.471274,0.444273,0.520805,0.452097,0.523126,0.480499,0.0125675,0.478926,0.0262410059174069
"3401011_NPK_EG_24_210_S378_L002_R1_001_trim",0.504375,0.506198,0.503803,0.551244,0.520343,0.573889,0.501773,0.0125363,0.523089285714286,0.0239658894616461
"3401012_NPK_EG_24_224_S379_L002_R1_001_trim",0.470358,0.497891,0.483945,0.551001,0.508184,0.567085,0.506025,0.0125398,0.512069857142857,0.0244884556766669
"3401013_NPK_EG_24_236_S380_L002_R1_001_trim",0.438309,0.416826,0.405732,0.464875,0.432028,0.472451,0.425325,0.00986285,0.436506571428571,0.0225949633878855
"3401014_NPK_EG_24_148_S381_L002_R1_001_trim",0.267762,0.275779,0.255263,0.307877,0.276516,0.312496,0.29284,0.0087235,0.284076142857143,0.0307083161305344
"3401015_NPK_EG_24_162_S382_L002_R1_001_trim",0.387554,0.384995,0.361462,0.411984,0.376753,0.42602,0.381188,0.0103062,0.389993714285714,0.0264265797690512
"3401016_NPK_EG_24_174_S383_L002_R1_001_trim",0.487562,0.531741,0.485955,0.594114,0.496487,0.587351,0.517055,0.0131263,0.528609285714286,0.0248317620494748
"3401017_NPK_EG_24_187_S384_L002_R1_001_trim",0.520957,0.54398,0.495561,0.596732,0.528781,0.598363,0.514885,0.0128449,0.542751285714286,0.0236662728179363
"3401018_NPK_EG_24_197_S385_L002_R1_001_trim",0.379096,0.362328,0.350375,0.401756,0.36226,0.423027,0.375482,0.202633,0.379189142857143,0.534385026093273
"3401019_NPK_EG_24_211_S386_L002_R1_001_trim",0.504264,0.551977,0.486093,0.550481,0.512699,0.562188,0.546664,0.0148953,0.530623714285714,0.0280713047664124
"3401020_NPK_EG_24_225_S387_L002_R1_001_trim",0.557849,0.586872,0.55147,0.63899,0.553349,0.648883,0.57029,0.0170283,0.586814714285714,0.0290181885107078
"3401021_NPK_EG_24_237_S388_L002_R1_001_trim",0.469302,0.48452,0.445596,0.531401,0.488166,0.540538,0.485538,0.0115778,0.492151571428571,0.023524866468257
"3401022_NPK_EG_24_149_S389_L002_R1_001_trim",0.354163,0.361075,0.335141,0.399354,0.361746,0.405737,0.361086,0.0102124,0.368328857142857,0.0277263097961372
"3401023_NPK_EG_24_163_S390_L002_R1_001_trim",0.375935,0.376929,0.349847,0.428027,0.389082,0.419756,0.383733,0.0090198,0.389044142857143,0.023184515602159
"3401024_NPK_EG_24_175_S391_L002_R1_001_trim",0.408663,0.39444,0.391557,0.442111,0.402634,0.46149,0.415947,0.011963,0.416691714285714,0.0287094741504682
"3401025_NPK_EG_24_188_S392_L002_R1_001_trim",0.421102,0.430598,0.392305,0.466285,0.422316,0.482855,0.443035,0.0124243,0.436928,0.0284355774864509
"3401026_NPK_EG_24_199_S393_L002_R1_001_trim",0.375272,0.38355,0.363018,0.426568,0.364959,0.442133,0.384656,0.0116574,0.391450857142857,0.0297799833294163
"3401027_NPK_EG_24_213_S394_L002_R1_001_trim",0.392988,0.401382,0.375446,0.444039,0.413836,0.462666,0.393708,0.010948,0.412009285714286,0.0265722166456026
"3401028_NPK_EG_24_226_S395_L002_R1_001_trim",0.422135,0.432361,0.40612,0.467737,0.435744,0.503452,0.422895,0.0106856,0.441492,0.024203383073759
"3401029_NPK_EG_24_238_S396_L002_R1_001_trim",0.377005,0.386713,0.337442,0.4063,0.375436,0.446604,0.368964,0.0103412,0.385494857142857,0.0268257794063586
"3401030_NPK_EG_24_151_S397_L002_R1_001_trim",0.373462,0.378144,0.327249,0.422381,0.378381,0.441452,0.37675,0.0135783,0.385402714285714,0.0352314591898122
"3401032_NPK_EG_24_176_S398_L002_R1_001_trim",0.484856,0.495414,0.445873,0.552661,0.497376,0.574261,0.511521,0.0132811,0.508851714285714,0.0261001380699738
"3401033_NPK_EG_24_189_S399_L002_R1_001_trim",0.39593,0.399677,0.356636,0.449291,0.385318,0.443948,0.402832,0.0115648,0.404804571428571,0.0285688473309166
"3401034_NPK_EG_24_200_S400_L002_R1_001_trim",0.404113,0.437562,0.407948,0.463073,0.402411,0.484718,0.43071,0.0115031,0.432933571428571,0.0265701270567738
"3401035_NPK_EG_24_214_S401_L002_R1_001_trim",0.309248,0.333831,0.296328,0.35203,0.318111,0.361048,0.32272,0.00827986,0.327616571428571,0.02527301950538
"3401036_NPK_EG_24_227_S402_L002_R1_001_trim",0.504301,0.476031,0.494538,0.547376,0.509891,0.571354,0.500619,0.0125842,0.514872857142857,0.0244413738759361
"3401037_NPK_EG_24_239_S403_L002_R1_001_trim",0.441247,0.455296,0.430251,0.50954,0.447838,0.515692,0.438683,0.0117887,0.462649571428571,0.0254808406362483
"3401038_NPK_EG_24_152_S404_L002_R1_001_trim",0.432426,0.43234,0.403762,0.471646,0.420215,0.48264,0.428299,0.01067,0.438761142857143,0.0243184707071339
"3401039_NPK_EG_24_164_S405_L002_R1_001_trim",0.474657,0.479483,0.470291,0.536017,0.472338,0.54041,0.494896,0.0163635,0.495441714285714,0.0330281030607031
"3401040_NPK_EG_24_177_S406_L002_R1_001_trim",0.402049,0.407732,0.396514,0.451137,0.418353,0.470281,0.412492,0.0115811,0.422651142857143,0.0274010852584266
"3401041_NPK_EG_24_190_S407_L002_R1_001_trim",0.403444,0.434017,0.416073,0.480331,0.412578,0.48961,0.43097,0.0124241,0.438146142857143,0.0283560638443207
"3401042_NPK_EG_24_201_S408_L002_R1_001_trim",0.379508,0.405137,0.379397,0.435631,0.388643,0.448281,0.395191,0.0104366,0.404541142857143,0.0257986120429919
"3401043_NPK_EG_24_215_S409_L002_R1_001_trim",0.339056,0.347832,0.33411,0.383031,0.352858,0.400489,0.357823,0.0118299,0.359314142857143,0.0329235579371652
"3401044_NPK_EG_24_228_S410_L002_R1_001_trim",0.387712,0.388121,0.376894,0.437486,0.409867,0.459237,0.393853,0.0129148,0.407595714285714,0.0316853184352843
"3401045_NPK_EG_24_240_S411_L002_R1_001_trim",0.326963,0.323372,0.320611,0.373444,0.331749,0.395142,0.3328,0.010984,0.343440142857143,0.0319822834588352
"3401046_NPK_EG_24_153_S412_L002_R1_001_trim",0.368231,0.367823,0.365042,0.411369,0.397629,0.431367,0.393493,0.0107557,0.390707714285714,0.0275287628237989
"3401047_NPK_EG_24_165_S413_L002_R1_001_trim",0.36059,0.370564,0.35032,0.429761,0.373509,0.426605,0.372506,0.00928212,0.383407857142857,0.0242095195157712
"3401048_NPK_EG_24_178_S414_L002_R1_001_trim",0.472725,0.492419,0.452947,0.525286,0.48468,0.538993,0.496589,0.0115489,0.494805571428571,0.02334027882236
"3401049_NPK_EG_24_191_S415_L002_R1_001_trim",0.530375,0.522349,0.508719,0.593074,0.503092,0.598788,0.549872,0.0150538,0.543752714285714,0.0276850112275302
"3401050_NPK_EG_24_203_S416_L002_R1_001_trim",0.51811,0.539112,0.516035,0.578077,0.521005,0.590297,0.538732,0.0138179,0.543052571428571,0.0254448661639704
"3401051_NPK_EG_24_216_S417_L002_R1_001_trim",0.444784,0.453129,0.443137,0.5051,0.455499,0.520556,0.4475,0.0129469,0.467100714285714,0.0277175769679528
"3401052_NPK_EG_24_229_S418_L002_R1_001_trim",0.443178,0.441163,0.424903,0.504642,0.44402,0.504588,0.459687,0.0116779,0.460311571428571,0.0253695555898319
"3401053_NPK_EG_24_241_S419_L002_R1_001_trim",0.399767,0.426401,0.385615,0.461048,0.41074,0.470482,0.408664,0.0124818,0.423245285714286,0.0294907005967833
"3401054_NPK_EG_24_154_S420_L002_R1_001_trim",0.434634,0.446671,0.416466,0.482473,0.447614,0.505191,0.457203,0.0136286,0.455750285714286,0.0299036565136547
"3401055_NPK_EG_24_167_S421_L002_R1_001_trim",0.345836,0.341936,0.321634,0.382096,0.34805,0.400001,0.33671,0.0108802,0.353751857142857,0.0307565876484041
"3401056_NPK_EG_24_179_S422_L002_R1_001_trim",0.414757,0.411356,0.394674,0.470192,0.415175,0.471961,0.423188,0.0118583,0.428757571428571,0.027657354155845
"3401057_NPK_EG_24_192_S423_L002_R1_001_trim",0.431716,0.4379,0.399421,0.472478,0.439833,0.472972,0.431762,0.0115264,0.440868857142857,0.0261447362707796
"3401058_NPK_EG_24_204_S424_L002_R1_001_trim",0.432569,0.450312,0.424168,0.477534,0.439777,0.504991,0.463146,0.0146651,0.456071,0.0321553003808617
"3401059_NPK_EG_24_217_S425_L002_R1_001_trim",0.332404,0.330703,0.311109,0.374301,0.334144,0.379014,0.337926,0.00957213,0.342800142857143,0.0279233547577285
"3401060_NPK_EG_24_230_S426_L002_R1_001_trim",0.421775,0.425098,0.407854,0.451921,0.407333,0.493579,0.423743,0.013904,0.433043285714286,0.032107644798293
"3401061_NPK_EG_24_242_S427_L002_R1_001_trim",0.536746,0.553834,0.526995,0.588166,0.570896,0.619331,0.555816,0.0141214,0.564540571428571,0.0250139683747897
"3401062_NPK_EG_24_155_S428_L002_R1_001_trim",0.373645,0.388327,0.376746,0.40779,0.378918,0.419977,0.375598,0.0107455,0.388714428571429,0.0276436870107729
"3401063_NPK_EG_24_168_S429_L002_R1_001_trim",0.289769,0.294026,0.271219,0.318157,0.281421,0.333752,0.283832,0.00939547,0.296025142857143,0.0317387567465312
"3401064_NPK_EG_24_180_S430_L002_R1_001_trim",0.449561,0.455203,0.45364,0.500418,0.418017,0.504163,0.42961,0.0112692,0.458658857142857,0.024569895085423
"3401065_NPK_EG_24_198_S431_L002_R1_001_trim",0.848634,0.894657,0.862581,0.967491,0.876354,0.99471,0.914624,0.020113,0.908435857142857,0.0221402533176727
"3401066_NPK_EG_24_205_S432_L002_R1_001_trim",0.35363,0.364867,0.35317,0.394375,0.362581,0.424734,0.374464,0.00849563,0.375403,0.0226306928820494
"3401067_NPK_EG_24_218_S433_L002_R1_001_trim",0.440118,0.460711,0.424137,0.491209,0.45292,0.499188,0.470104,0.0115908,0.462626714285714,0.0250543248845799
"3401068_NPK_EG_24_231_S434_L002_R1_001_trim",0.359195,0.359115,0.33537,0.395721,0.369122,0.394121,0.355998,0.00947181,0.366948857142857,0.0258123436430612
"3401069_NPK_EG_24_243_S435_L002_R1_001_trim",0.350751,0.342237,0.332948,0.398416,0.339309,0.402194,0.341202,0.0108106,0.358151,0.030184475263227
"3401070_NPK_EG_24_156_S436_L002_R1_001_trim",0.412041,0.418934,0.3921,0.465097,0.433862,0.471223,0.414565,0.0112929,0.429688857142857,0.0262815751729989
"3401071_NPK_EG_24_169_S437_L002_R1_001_trim",0.37254,0.388967,0.350546,0.421345,0.360442,0.424315,0.396878,0.0137043,0.387861857142857,0.0353329407045881
"3401072_NPK_EG_24_181_S438_L002_R1_001_trim",0.343716,0.341697,0.313541,0.376924,0.336445,0.380549,0.362786,0.00968828,0.350808285714286,0.0276170215885111
"3401073_NPK_EG_24_235_S439_L002_R1_001_trim",0.462055,0.481981,0.45555,0.537007,0.488776,0.549432,0.49252,0.0108935,0.495331571428571,0.0219923393305667
"3401074_NPK_EG_24_206_S440_L002_R1_001_trim",0.383856,0.416126,0.37904,0.439218,0.401044,0.455698,0.406398,0.00932401,0.411625714285714,0.0226516703801651
"3401075_NPK_EG_24_220_S441_L002_R1_001_trim",0.393958,0.405241,0.372724,0.445631,0.399571,0.465084,0.416463,0.0127067,0.414096,0.0306853966230053
"3401076_NPK_EG_24_232_S442_L002_R1_001_trim",0.367886,0.367537,0.345234,0.411019,0.36813,0.430052,0.371829,0.0116751,0.380241,0.0307044742676355
"3401077_NPK_EG_24_244_S443_L002_R1_001_trim",0.331367,0.329598,0.311146,0.365287,0.333044,0.377238,0.332368,0.011504,0.340006857142857,0.0338346117389229
"3401078_NPK_EG_24_157_S444_L002_R1_001_trim",0.340401,0.342416,0.336071,0.391525,0.348468,0.418815,0.365444,0.00819258,0.363305714285714,0.0225500994833159
"3401079_NPK_EG_24_170_S445_L002_R1_001_trim",0.305778,0.306194,0.289261,0.342407,0.318013,0.355801,0.313655,0.00999296,0.318729857142857,0.0313524440087867
"3401080_NPK_EG_24_182_S446_L002_R1_001_trim",0.480448,0.493727,0.518498,0.534563,0.471812,0.555452,0.478429,0.0136484,0.504704142857143,0.0270423775852841
"3401081_NPK_EG_24_287_S447_L002_R1_001_trim",0.453659,0.463853,0.431217,0.504051,0.440957,0.510932,0.460695,0.0114582,0.466480571428571,0.0245630808693916
"3401082_NPK_EG_24_207_S448_L002_R1_001_trim",0.338233,0.360336,0.321325,0.389692,0.342722,0.398084,0.352231,0.00910638,0.357517571428571,0.0254711396802475
"3401083_NPK_EG_24_221_S449_L002_R1_001_trim",0.403805,0.407526,0.392584,0.453982,0.398754,0.458074,0.397913,0.0105897,0.416091142857143,0.0254504335931894
"3401084_NPK_EG_24_233_S450_L002_R1_001_trim",0.474226,0.497701,0.450814,0.549921,0.489457,0.529655,0.488926,0.0136817,0.497242857142857,0.0275151262677048
"3401085_NPK_EG_24_245_S451_L002_R1_001_trim",0.412238,0.419947,0.410698,0.468273,0.406063,0.475941,0.395446,0.0133461,0.426943714285714,0.0312596240521501
"3401086_NPK_EG_24_159_S452_L002_R1_001_trim",0.497054,0.515601,0.487324,0.558437,0.49839,0.576685,0.511775,0.0134347,0.520752285714286,0.025798638563002
"3401087_NPK_EG_24_171_S453_L002_R1_001_trim",0.268174,0.27855,0.256266,0.303544,0.270489,0.312957,0.283288,0.00986401,0.281895428571429,0.034991734523643
"3401088_NPK_EG_24_183_S454_L002_R1_001_trim",0.441465,0.426986,0.43414,0.479058,0.441699,0.479472,0.452569,0.0118096,0.450769857142857,0.026198734926185
"3401089_NPK_EG_24_193_S455_L002_R1_001_trim",0.273115,0.270631,0.242514,0.298526,0.290539,0.311011,0.273952,0.0096515,0.280041142857143,0.034464578674154
"3401090_NPK_EG_24_208_S456_L002_R1_001_trim",0.453786,0.430254,0.419732,0.480605,0.432168,0.48914,0.441947,0.0114654,0.449661714285714,0.0254978345626172
"3401091_NPK_EG_24_222_S457_L002_R1_001_trim",0.465065,0.470968,0.452933,0.51332,0.467948,0.531119,0.489248,0.0118262,0.484371571428571,0.0244155534667748
"3401092_NPK_EG_24_234_S458_L002_R1_001_trim",0.324281,0.323347,0.302938,0.351666,0.334074,0.365235,0.333019,0.00950207,0.333508571428571,0.0284912317524501
"3401093_NPK_EG_24_246_S459_L002_R1_001_trim",0.485533,0.496773,0.491386,0.539622,0.488876,0.560903,0.494117,0.0127877,0.508172857142857,0.0251640752162509
"3401094_NPK_EG_24_160_S460_L002_R1_001_trim",0.353482,0.354256,0.333521,0.417567,0.35927,0.41595,0.357853,0.0115308,0.370271285714286,0.0311414912386632
"3401095_NPK_EG_24_172_S461_L002_R1_001_trim",0.513226,0.53659,0.487552,0.568116,0.509559,0.575856,0.522485,0.0142857,0.530483428571429,0.0269295876752849
"3401096_NPK_EG_24_185_S462_L002_R1_001_trim",0.404623,0.399066,0.383051,0.434955,0.392936,0.461703,0.398177,0.0089516,0.410644428571429,0.0217989077098679
"3401097_NPK_EG_24_195_S463_L002_R1_001_trim",0.313893,0.315424,0.303717,0.348602,0.317049,0.365313,0.323405,0.00865786,0.326771857142857,0.0264951213231774
"3401098_NPK_EG_24_209_S464_L002_R1_001_trim",0.282244,0.277101,0.249069,0.311549,0.283902,0.30354,0.278397,0.0101303,0.283686,0.035709552110432
"3401099_LO7_S465_L002_R1_001_trim",0.458689,0.434641,0.398872,0.49342,0.436572,0.49073,0.433804,0.00102506,0.449532571428571,0.0022802797064125
"3401102_R_1133_19_S466_L002_R1_001_trim",0.452504,0.467265,0.454064,0.52083,0.461961,0.531597,0.471589,0.0118511,0.479972857142857,0.0246911878945536
"3401103_R_1429_13_S467_L002_R1_001_trim",0.492355,0.488466,0.467285,0.553407,0.457145,0.564915,0.500186,0.0121029,0.503394142857143,0.0240425920160828
"3401104_R_93_4_S468_L002_R1_001_trim",0.406736,0.412081,0.389584,0.450134,0.430936,0.469414,0.415255,0.00922742,0.424877142857143,0.0217178545730867
"3401105_R_93_24_S469_L002_R1_001_trim",0.471962,0.47747,0.478762,0.50306,0.489101,0.538639,0.472862,0.011299,0.490265142857143,0.0230467129156934
"3401106_R_1384_7_S470_L002_R1_001_trim",0.376718,0.381479,0.37874,0.434612,0.400095,0.435342,0.388024,0.0106447,0.399287142857143,0.0266592606108744
"3401107_R_280_13_S471_L002_R1_001_trim",0.286529,0.284908,0.262886,0.313824,0.292445,0.325179,0.294551,0.00847189,0.294331714285714,0.0287834765633721
"3401108_R_1084_5_S472_L002_R1_001_trim",0.479139,0.55213,0.518403,0.558902,0.513352,0.590858,0.536946,0.0102809,0.535675714285714,0.0191923951857867
"3401110_R_1133_24_S473_L002_R1_001_trim",0.610109,0.633603,0.623613,0.711588,0.603416,0.714377,0.642338,0.014869,0.648434857142857,0.022930599483063
"3401111_R_1429_15_S474_L002_R1_001_trim",0.410175,0.410198,0.401215,0.459615,0.376288,0.444797,0.399144,0.00938453,0.414490285714286,0.0226411337573998
"3401112_R_93_5_S475_L002_R1_001_trim",0.41308,0.413494,0.438043,0.462784,0.416816,0.480441,0.421069,0.0090177,0.435103857142857,0.020725396596609
"3401113_R_93_25_S476_L002_R1_001_trim",0.51667,0.511729,0.52019,0.582157,0.53091,0.601941,0.503802,0.0131903,0.538199857142857,0.0245081819048102
"3401114_R_1384_8_S477_L002_R1_001_trim",0.371095,0.356879,0.342419,0.403994,0.373853,0.415232,0.358376,0.00943574,0.374549714285714,0.0251922231952424
"3401115_R_280_14_S478_L002_R1_001_trim",0.38433,0.384029,0.350242,0.426329,0.388944,0.426941,0.395153,0.0114461,0.393709714285714,0.0290724348033069
"3401116_R_1084_9_S479_L002_R1_001_trim",0.552764,0.592814,0.542275,0.621036,0.580622,0.640736,0.56746,0.0136819,0.585386714285714,0.0233724129128803
"3401117_R_1384_15_S480_L002_R1_001_trim",0.29099,0.300477,0.282561,0.32328,0.305919,0.331679,0.29659,0.00795819,0.304499428571429,0.0261353199818344
"3401118_R_1133_25_S481_L002_R1_001_trim",0.356614,0.357354,0.352658,0.41081,0.359429,0.416721,0.365563,0.00993477,0.374164142857143,0.0265519029272485
