"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3235756_NF_EG_23_350_S321_L002_R1_001_trim",0.269555,0.270962,0.251492,0.306695,0.274444,0.309207,0.281292,0.010201,0.280521,0.0363644789516649
"3235757_NF_EG_23_363_S333_L002_R1_001_trim",0.323901,0.324458,0.299494,0.360344,0.328303,0.369668,0.333696,0.00892041,0.334266285714286,0.0266865381919633
"3235758_NF_EG_23_375_S345_L002_R1_001_trim",0.342744,0.334604,0.326504,0.366454,0.336613,0.396114,0.346315,0.00776361,0.349906857142857,0.0221876474882295
"3235759_NF_EG_23_388_S357_L002_R1_001_trim",0.281415,0.280495,0.27399,0.307295,0.27985,0.330273,0.281368,0.00726155,0.290669428571429,0.0249821594093634
"3235760_NF_EG_23_400_S367_L002_R1_001_trim",0.291101,0.294829,0.272358,0.326546,0.290168,0.334506,0.287786,0.00966686,0.299613428571429,0.0322644417044058
"3235761_NF_EG_23_314_S286_L002_R1_001_trim",0.300592,0.291054,0.274319,0.326759,0.281725,0.3208,0.28941,0.0102681,0.297808428571429,0.0344788764013683
"3235762_NF_EG_23_327_S298_L002_R1_001_trim",0.294273,0.294839,0.27575,0.333574,0.303718,0.348757,0.288015,0.00953955,0.305560857142857,0.0312198037706774
"3235763_NF_EG_23_339_S310_L002_R1_001_trim",0.277891,0.267358,0.244495,0.301446,0.271413,0.302092,0.269815,0.00812368,0.276358571428571,0.0293954334689405
"3235764_NF_EG_23_351_S322_L002_R1_001_trim",0.294309,0.298721,0.26476,0.334304,0.294509,0.334502,0.290993,0.00833573,0.301728285714286,0.0276266110758118
"3235765_NF_EG_23_364_S334_L002_R1_001_trim",0.296836,0.307669,0.291444,0.333746,0.294667,0.343712,0.302264,0.00883569,0.310048285714286,0.0284977869806454
"3235766_NF_EG_23_376_S346_L002_R1_001_trim",0.246251,0.243057,0.223174,0.284997,0.254194,0.281188,0.248728,0.00712353,0.254512714285714,0.0279888964289744
"3235767_NF_EG_23_389_S358_L002_R1_001_trim",0.277588,0.276472,0.258615,0.304468,0.276971,0.326223,0.273343,0.00734884,0.284811428571429,0.0258024758236026
"3235768_NF_EG_23_401_S368_L002_R1_001_trim",0.301532,0.295921,0.27443,0.334864,0.301689,0.350498,0.300266,0.00913013,0.308457142857143,0.0295993469803631
"3235769_NF_EG_23_315_S287_L002_R1_001_trim",0.301318,0.301233,0.288503,0.31637,0.313996,0.339327,0.327448,0.00781761,0.312599285714286,0.0250084064720009
"3235770_NF_EG_23_328_S299_L002_R1_001_trim",0.299412,0.299206,0.279685,0.332541,0.292186,0.331113,0.277637,0.00801406,0.301682857142857,0.0265645190313385
"3235771_NF_EG_23_340_S311_L002_R1_001_trim",0.292232,0.290439,0.267414,0.335874,0.293124,0.342478,0.295743,0.00838926,0.302472,0.0277356581766246
"3235772_NF_EG_23_352_S323_L002_R1_001_trim",0.25024,0.239336,0.215937,0.287326,0.257669,0.285276,0.254844,0.0075255,0.255804,0.0294190083032322
"3235773_NF_EG_23_365_S335_L002_R1_001_trim",0.282366,0.296652,0.279305,0.344829,0.306767,0.341789,0.300688,0.00891087,0.307485142857143,0.0289798392117436
"3235774_NF_EG_23_377_S347_L002_R1_001_trim",0.378548,0.387975,0.365209,0.430988,0.377326,0.445276,0.389024,0.010805,0.396335142857143,0.0272622809123303
"3235775_NF_EG_23_390_S359_L002_R1_001_trim",0.306542,0.304275,0.260472,0.334086,0.301144,0.357527,0.315415,0.010033,0.311351571428571,0.0322240223614921
"3235776_NF_EG_23_402_S369_L002_R1_001_trim",0.324957,0.317129,0.291254,0.346891,0.313328,0.365569,0.312514,0.0105809,0.324520285714286,0.032604741416121
"3235777_NF_EG_23_316_S288_L002_R1_001_trim",0.270538,0.272918,0.241096,0.301348,0.269409,0.309104,0.273246,0.00802639,0.276808428571429,0.028996190764216
"3235778_NF_EG_23_329_S300_L002_R1_001_trim",0.260128,0.247626,0.229754,0.282879,0.263024,0.291256,0.251512,0.00832967,0.260882714285714,0.0319287923034927
"3235779_NF_EG_23_341_S312_L002_R1_001_trim",0.305147,0.272337,0.283452,0.340284,0.309782,0.338052,0.286295,0.00978417,0.305049857142857,0.0320740028913306
"3235780_NF_EG_23_353_S324_L002_R1_001_trim",0.216444,0.213961,0.18849,0.240308,0.212688,0.253285,0.213922,0.00717706,0.219871142857143,0.0326421189553882
"3235781_NF_EG_23_366_S336_L002_R1_001_trim",0.267726,0.269218,0.255108,0.29357,0.276201,0.302907,0.272591,0.00794353,0.276760142857143,0.028701856842516
"3235782_NF_EG_23_378_S348_L002_R1_001_trim",0.261939,0.260607,0.242151,0.28956,0.262724,0.302077,0.261572,0.0074566,0.268661428571429,0.027754635414728
"3235783_NF_EG_23_391_S360_L002_R1_001_trim",0.23344,0.241157,0.219164,0.264371,0.239649,0.281831,0.234461,0.008818,0.244867571428571,0.0360113017356904
"3235784_NF_EG_23_403_S370_L002_R1_001_trim",0.310124,0.296285,0.28237,0.337008,0.307527,0.341551,0.295738,0.00899629,0.310086142857143,0.0290122283992052
"3235785_NF_EG_23_317_S289_L002_R1_001_trim",0.300729,0.294776,0.273257,0.331354,0.301162,0.322937,0.302919,0.00939175,0.303876285714286,0.0309064920216592
"3235786_NF_EG_23_330_S301_L002_R1_001_trim",0.251513,0.238439,0.221055,0.271228,0.243709,0.280571,0.252805,0.0073777,0.251331428571429,0.0293544664984198
"3235787_NF_EG_23_342_S313_L002_R1_001_trim",0.305364,0.297014,0.274883,0.3393,0.307951,0.338997,0.307045,0.00879798,0.310079142857143,0.0283733369453144
"3235788_NF_EG_23_354_S325_L002_R1_001_trim",0.32786,0.314526,0.24944,0.358216,0.320195,0.374984,0.320609,0.00891971,0.32369,0.0275563347647441
"3235789_NF_EG_23_367_S337_L002_R1_001_trim",0.252688,0.234518,0.229355,0.257682,0.261889,0.294759,0.25089,0.00570767,0.254540142857143,0.0224234572037753
"3235790_NF_EG_23_379_S349_L002_R1_001_trim",0.385214,0.373205,0.354169,0.418488,0.375668,0.426735,0.381406,0.010354,0.387840714285714,0.0266965267405433
"3235791_NF_EG_23_392_S361_L002_R1_001_trim",0.285285,0.290758,0.262749,0.322898,0.283261,0.321463,0.29682,0.00805851,0.294747714285714,0.0273403646896086
"3235792_NF_EG_23_404_S371_L002_R1_001_trim",0.550663,0.587022,0.561254,0.639016,0.554629,0.660785,0.584169,0.0190014,0.591076857142857,0.0321470884376168
"3235793_NF_EG_23_318_S290_L002_R1_001_trim",0.313745,0.273845,0.246071,0.297264,0.326003,0.316865,0.329243,0.00630702,0.300433714285714,0.0209930500476454
"3235794_NF_EG_23_331_S302_L002_R1_001_trim",0.228708,0.226788,0.207094,0.251958,0.238821,0.271434,0.231887,0.00697549,0.23667,0.0294734862889255
"3235795_NF_EG_23_343_S314_L002_R1_001_trim",0.270458,0.253733,0.251953,0.289628,0.277694,0.313238,0.276743,0.00858059,0.276206714285714,0.0310658269918958
"3235796_NF_EG_23_356_S326_L002_R1_001_trim",0.269578,0.258448,0.252658,0.297504,0.266287,0.311819,0.27236,0.00842813,0.275522,0.0305896806788569
"3235797_NF_EG_23_368_S338_L002_R1_001_trim",0.243913,0.253801,0.21787,0.269889,0.242749,0.281266,0.253117,0.00718265,0.251800714285714,0.0285251375095384
"3235798_NF_EG_23_380_S350_L002_R1_001_trim",0.269252,0.271674,0.248332,0.305736,0.269961,0.310038,0.267994,0.00875097,0.277569571428571,0.0315271229297983
"3235799_NF_EG_23_393_S362_L002_R1_001_trim",0.323081,0.316308,0.296179,0.354951,0.315853,0.369526,0.321838,0.0115103,0.328248,0.0350658648339061
"3235800_NF_EG_23_405_S372_L002_R1_001_trim",0.392804,0.399382,0.361311,0.434976,0.384243,0.427653,0.403091,0.0101075,0.400494285714286,0.0252375635821449
"3235801_NF_EG_23_319_S291_L002_R1_001_trim",0.280737,0.288371,0.269069,0.315267,0.28807,0.334926,0.301057,0.00698527,0.296785285714286,0.0235364431332512
"3235802_NF_EG_23_332_S303_L002_R1_001_trim",0.282375,0.284938,0.261786,0.321753,0.273546,0.330853,0.29294,0.0100456,0.292598714285714,0.0343323449814983
"3235803_NF_EG_23_344_S315_L002_R1_001_trim",0.293627,0.283376,0.264963,0.32415,0.28212,0.332515,0.291619,0.00983864,0.296052857142857,0.0332327142353923
"3235804_NF_EG_23_357_S327_L002_R1_001_trim",0.309333,0.313966,0.281656,0.348679,0.310486,0.369643,0.309572,0.0107355,0.320476428571429,0.0334985635226125
"3235805_NF_EG_23_369_S339_L002_R1_001_trim",0.301121,0.298009,0.274387,0.333815,0.301473,0.320055,0.297809,0.00699761,0.303809857142857,0.023032860308774
"3235806_Lo7_S351_L002_R1_001_trim",0.342992,0.323691,0.296569,0.374894,0.335658,0.366769,0.313741,0.000290248,0.336330571428571,0.000862984291814941
"3236963_NPK_EG_23_46_S1_L001_R1_001_trim",0.340293,0.36557,0.350271,0.393802,0.34339,0.398932,0.372823,0.0131987,0.366440142857143,0.0360187066217402
"3236964_NPK_EG_23_60_S13_L001_R1_001_trim",0.243395,0.241919,0.225423,0.278096,0.250261,0.272115,0.244831,0.00908497,0.250862857142857,0.0362148869046263
"3236965_NPK_EG_23_76_S25_L001_R1_001_trim",0.27181,0.276614,0.243271,0.297331,0.269684,0.313424,0.285321,0.00821353,0.279636428571429,0.0293721745838346
"3236966_NPK_EG_23_89_S37_L001_R1_001_trim",0.299074,0.314995,0.274613,0.342496,0.310357,0.348926,0.305859,0.00906821,0.31376,0.0289017401835798
"3236967_NPK_EG_23_102_S49_L001_R1_001_trim",0.158409,0.152861,0.138386,0.170391,0.156022,0.174851,0.158307,0.00531198,0.158461,0.0335223177942838
"3236968_NPK_EG_23_118_S61_L001_R1_001_trim",0.433627,0.482741,0.437859,0.499285,0.42718,0.504934,0.436851,0.0106686,0.460353857142857,0.0231747813871131
"3236969_NPK_EG_23_131_S73_L001_R1_001_trim",0.275049,0.283437,0.267908,0.310622,0.288965,0.320723,0.285617,0.00737607,0.290331571428571,0.0254056765638893
"3236970_NPK_EG_23_145_S84_L001_R1_001_trim",0.301311,0.301341,0.256416,0.344408,0.294886,0.336609,0.310636,0.00962078,0.306515285714286,0.0313876026690815
"3236971_NPK_EG_23_47_S2_L001_R1_001_trim",0.233225,0.222033,0.209288,0.257476,0.240009,0.261947,0.229018,0.00639407,0.236142285714286,0.0270771919593272
"3236972_NPK_EG_23_62_S14_L001_R1_001_trim",0.156765,0.155859,0.134338,0.175944,0.157709,0.181534,0.155765,0.00560595,0.159702,0.0351025660292294
"3236973_NPK_EG_23_77_S26_L001_R1_001_trim",0.33723,0.350541,0.324428,0.384307,0.355372,0.403811,0.335851,0.0100795,0.355934285714286,0.0283184295656502
"3236974_NPK_EG_23_90_S38_L001_R1_001_trim",0.170332,0.165186,0.141443,0.174954,0.170524,0.186525,0.164769,0.00539298,0.167676142857143,0.0321630728623972
"3236975_NPK_EG_23_103_S50_L001_R1_001_trim",0.243229,0.236573,0.221013,0.271558,0.240006,0.284601,0.232969,0.00895416,0.247135571428571,0.0362317733066119
"3236976_NPK_EG_23_120_S62_L001_R1_001_trim",0.297166,0.271527,0.271583,0.304292,0.300314,0.33617,0.292938,0.00672016,0.296284285714286,0.0226814594091582
"3236977_NPK_EG_23_132_S74_L001_R1_001_trim",0.300034,0.311976,0.296996,0.344208,0.320396,0.354315,0.32654,0.00841579,0.322066428571429,0.0261306030477297
"3236978_NPK_EG_23_146_S85_L001_R1_001_trim",0.321063,0.316617,0.296084,0.354729,0.328592,0.364698,0.326339,0.0102567,0.329731714285714,0.0311061980259276
"3236979_NPK_EG_23_48_S3_L001_R1_001_trim",0.174203,0.168923,0.155639,0.199529,0.175289,0.203427,0.174781,0.00521818,0.178827285714286,0.0291799988975795
"3236980_NPK_EG_23_63_S15_L001_R1_001_trim",0.238915,0.216263,0.208964,0.26684,0.241021,0.265877,0.233546,0.00803803,0.238775142857143,0.0336635962345925
"3236981_NPK_EG_23_78_S27_L001_R1_001_trim",0.339142,0.332766,0.317485,0.371828,0.342521,0.378117,0.337823,0.00954932,0.345668857142857,0.0276256301447876
"3236982_NPK_EG_23_91_S39_L001_R1_001_trim",0.1801,0.171746,0.152412,0.19391,0.180198,0.199074,0.168669,0.00537413,0.178015571428571,0.0301891006324487
"3236983_NPK_EG_23_104_S51_L001_R1_001_trim",0.317179,0.315183,0.291306,0.361053,0.31456,0.363591,0.317703,0.00843139,0.325796428571429,0.0258793199083564
"3236984_NPK_EG_23_121_S63_L001_R1_001_trim",0.295491,0.293894,0.266972,0.343616,0.295717,0.350583,0.302323,0.0114465,0.306942285714286,0.0372920269794787
"3236985_NPK_EG_23_133_S75_L001_R1_001_trim",0.181992,0.176012,0.158959,0.195967,0.187403,0.211815,0.178073,0.006827,0.184317285714286,0.0370393909260507
"3236986_NPK_EG_23_147_S86_L001_R1_001_trim",0.311091,0.317917,0.303376,0.338835,0.316858,0.361327,0.308363,0.00778176,0.322538142857143,0.0241266348564755
"3236987_NPK_EG_23_49_S4_L001_R1_001_trim",0.303524,0.307419,0.300162,0.347642,0.307295,0.366254,0.316784,0.0133984,0.321297142857143,0.0417009621711989
"3236988_NPK_EG_23_64_S16_L001_R1_001_trim",0.315948,0.324131,0.302696,0.354001,0.318169,0.384187,0.314691,0.0116248,0.330546142857143,0.0351684636205967
"3236989_NPK_EG_23_79_S28_L001_R1_001_trim",0.159291,0.151622,0.131228,0.164856,0.158536,0.169579,0.153024,0.00490442,0.155448,0.0315502290154907
"3236990_NPK_EG_23_92_S40_L001_R1_001_trim",0.323909,0.36908,0.34957,0.394764,0.330412,0.405916,0.360782,0.0135937,0.362061857142857,0.0375452418746126
"3236991_NPK_EG_23_105_S52_L001_R1_001_trim",0.312535,0.310066,0.292541,0.32929,0.320386,0.347395,0.311106,0.0108088,0.317617,0.0340309240374413
"3236992_NPK_EG_23_122_S64_L001_R1_001_trim",0.306166,0.312368,0.290794,0.34192,0.306644,0.370572,0.315779,0.010448,0.320606142857143,0.0325882714126768
"3236993_NPK_EG_23_135_S76_L001_R1_001_trim",0.182732,0.185405,0.166401,0.206304,0.189398,0.220461,0.178507,0.00759393,0.189886857142857,0.0399918673375424
"3236994_NPK_EG_23_149_S87_L001_R1_001_trim",0.212357,0.211527,0.18554,0.232434,0.213003,0.240246,0.206406,0.00975997,0.214501857142857,0.0455006316961625
"3236995_NPK_EG_23_50_S5_L001_R1_001_trim",0.258801,0.259655,0.242456,0.303865,0.265863,0.305896,0.265113,0.0101957,0.271664142857143,0.0375305327113468
"3236996_NPK_EG_23_65_S17_L001_R1_001_trim",0.225963,0.227011,0.207777,0.2536,0.232948,0.248119,0.218388,0.00633588,0.230543714285714,0.0274823367864539
"3236997_NPK_EG_23_80_S29_L001_R1_001_trim",0.317479,0.308358,0.299617,0.36806,0.31821,0.365646,0.314941,0.00812531,0.327473,0.0248121524522632
"3236998_NPK_EG_23_93_S41_L001_R1_001_trim",0.281148,0.265096,0.257869,0.303563,0.280007,0.313235,0.284497,0.00925046,0.283630714285714,0.0326144508830647
"3236999_NPK_EG_23_106_S53_L001_R1_001_trim",0.252284,0.247849,0.227211,0.276358,0.255283,0.27902,0.249224,0.00808062,0.255318428571429,0.0316491842959128
"3237000_NPK_EG_23_123_S65_L001_R1_001_trim",0.250888,0.25142,0.235103,0.278112,0.249243,0.298993,0.255671,0.00943155,0.259918571428571,0.0362865567787714
"3237001_NPK_EG_23_136_S77_L001_R1_001_trim",0.248729,0.239726,0.232886,0.273791,0.235934,0.276759,0.251867,0.00840718,0.251384571428571,0.0334435003398322
"3237002_NPK_EG_23_150_S88_L001_R1_001_trim",0.165117,0.164098,0.149649,0.180139,0.164232,0.190103,0.171876,0.00467283,0.169316285714286,0.0275982312055038
"3237003_NPK_EG_23_51_S6_L001_R1_001_trim",0.359969,0.352395,0.34555,0.391583,0.34199,0.406747,0.352674,0.0126815,0.364415428571429,0.0347995694082264
"3237004_NPK_EG_23_67_S18_L001_R1_001_trim",0.268854,0.26021,0.239139,0.301529,0.2744,0.298716,0.270396,0.00706301,0.273320571428571,0.0258414870241328
"3237005_NPK_EG_23_81_S30_L001_R1_001_trim",0.278835,0.284521,0.258695,0.327388,0.303096,0.330055,0.291753,0.00925954,0.296334714285714,0.0312468960051448
"3237006_NPK_EG_23_94_S42_L001_R1_001_trim",0.186693,0.178074,0.154974,0.197745,0.179077,0.201456,0.17739,0.00543069,0.182201285714286,0.0298059916466012
"3237007_NPK_EG_23_107_S54_L001_R1_001_trim",0.275977,0.279988,0.255868,0.313949,0.277299,0.317275,0.2803,0.00993011,0.285808,0.0347439889716173
"3237008_NPK_EG_23_124_S66_L001_R1_001_trim",0.308973,0.313174,0.285225,0.347872,0.310838,0.353384,0.310323,0.00946925,0.318541285714286,0.0297269158651334
"3237009_NPK_EG_23_137_S78_L001_R1_001_trim",0.316125,0.339077,0.322981,0.360646,0.331932,0.371153,0.333677,0.00931121,0.339370142857143,0.0274367388999201
"3237010_NPK_EG_23_151_S89_L001_R1_001_trim",0.369529,0.363988,0.391486,0.396334,0.365863,0.413495,0.365643,0.010208,0.380905428571429,0.0267993030140965
"3237011_NPK_EG_23_53_S7_L001_R1_001_trim",0.186608,0.183206,0.165567,0.205224,0.190129,0.215442,0.184872,0.00477292,0.190149714285714,0.0251008528618051
"3237012_NPK_EG_23_69_S19_L001_R1_001_trim",0.231711,0.238792,0.20459,0.261312,0.227824,0.275992,0.233036,0.0067844,0.239036714285714,0.0283822509034775
"3237013_NPK_EG_23_82_S31_L001_R1_001_trim",0.167977,0.168601,0.158663,0.193856,0.172552,0.198145,0.164487,0.00488254,0.174897285714286,0.027916613914616
"3237014_NPK_EG_23_95_S43_L001_R1_001_trim",0.201036,0.201754,0.175871,0.225351,0.204532,0.233306,0.205039,0.00770705,0.206698428571429,0.0372864469907505
"3237015_NPK_EG_23_108_S55_L001_R1_001_trim",0.187923,0.172552,0.161613,0.201189,0.187894,0.200221,0.181559,0.00528614,0.184707285714286,0.0286190118573712
"3237016_NPK_EG_23_125_S67_L001_R1_001_trim",0.2951,0.312561,0.277591,0.336717,0.306915,0.351098,0.305916,0.00747173,0.312271142857143,0.0239270588106124
"3237017_NPK_EG_23_138_S79_L001_R1_001_trim",0.303867,0.295656,0.272663,0.333707,0.291945,0.335796,0.295151,0.0114989,0.304112142857143,0.0378113806701945
"3237018_NPK_EG_23_152_S90_L001_R1_001_trim",0.31793,0.313747,0.28866,0.345539,0.323687,0.360108,0.308452,0.00863552,0.322589,0.0267694186720564
"3237019_NPK_EG_23_55_S8_L001_R1_001_trim",0.202096,0.192523,0.173518,0.218332,0.2069,0.22222,0.19281,0.00646296,0.201199857142857,0.0321220904019387
"3237020_NPK_EG_23_71_S20_L001_R1_001_trim",0.224143,0.222108,0.197374,0.248319,0.229015,0.249935,0.224752,0.00720499,0.227949428571429,0.0316078440957455
"3237021_NPK_EG_23_83_S32_L001_R1_001_trim",0.170446,0.166698,0.145737,0.182756,0.181487,0.192465,0.166955,0.00532176,0.172363428571429,0.0308752270949091
"3237022_NPK_EG_23_96_S44_L001_R1_001_trim",0.225206,0.231034,0.202349,0.246771,0.221183,0.262517,0.218606,0.00707535,0.229666571428571,0.0308070519622857
"3237023_NPK_EG_23_109_S56_L001_R1_001_trim",0.141824,0.137541,0.122722,0.151982,0.141486,0.154071,0.137962,0.00570068,0.141084,0.0404062827818888
"3237024_NPK_EG_23_126_S68_L001_R1_001_trim",0.251764,0.250595,0.237655,0.288474,0.265682,0.287328,0.254601,0.00716263,0.262299857142857,0.0273070297407711
"3237025_NPK_EG_23_140_S80_L001_R1_001_trim",0.179902,0.183144,0.164028,0.205709,0.182238,0.212003,0.182781,0.00555172,0.187115,0.0296700959303102
"3237026_NPK_EG_23_153_S91_L001_R1_001_trim",0.225277,0.214854,0.199963,0.244663,0.219722,0.253846,0.215989,0.00952372,0.224902,0.0423460885185547
"3237027_NPK_EG_23_56_S9_L001_R1_001_trim",0.361814,0.381197,0.356557,0.407833,0.37061,0.432849,0.381252,0.0098426,0.384587428571429,0.025592620217881
"3237028_NPK_EG_23_72_S21_L001_R1_001_trim",0.163807,0.163192,0.146511,0.184621,0.173573,0.182313,0.164887,0.00644923,0.168414857142857,0.0382937117865407
"3237029_NPK_EG_23_84_S33_L001_R1_001_trim",0.239671,0.236891,0.206099,0.24781,0.234656,0.255088,0.241889,0.0077955,0.237443428571429,0.0328309780856072
"3237030_NPK_EG_23_97_S45_L001_R1_001_trim",0.219151,0.217757,0.19836,0.240268,0.220424,0.250242,0.218273,0.00895719,0.223496428571429,0.0400775531727896
"3237031_NPK_EG_23_112_S57_L001_R1_001_trim",0.268123,0.265396,0.240852,0.288103,0.282984,0.307813,0.290817,0.00883359,0.277726857142857,0.0318067546325063
"3237032_NPK_EG_23_127_S69_L001_R1_001_trim",0.177397,0.174543,0.157086,0.19678,0.188283,0.206867,0.177471,0.00489791,0.182632428571429,0.0268184026150887
"3237033_NPK_EG_23_141_S81_L001_R1_001_trim",0.17287,0.170873,0.15744,0.187788,0.175536,0.193797,0.176649,0.00503896,0.176421857142857,0.0285619938572561
"3237034_NPK_EG_23_154_S92_L001_R1_001_trim",0.356064,0.344374,0.33772,0.404029,0.356019,0.40839,0.362393,0.00948019,0.366998428571429,0.0258316909881669
"3237035_NPK_EG_23_57_S10_L001_R1_001_trim",0.251508,0.267474,0.252047,0.295531,0.274555,0.30464,0.271492,0.00766958,0.273892428571429,0.0280021614325123
"3237037_NPK_EG_23_85_S34_L001_R1_001_trim",0.223903,0.216187,0.205472,0.244516,0.228028,0.248716,0.231916,0.00632959,0.228391142857143,0.027713815521993
"3237038_NPK_EG_23_98_S46_L001_R1_001_trim",0.197448,0.194998,0.182349,0.224753,0.207685,0.228055,0.197309,0.00551913,0.204656714285714,0.0269677445925128
"3237039_NPK_EG_23_114_S58_L001_R1_001_trim",0.194938,0.187334,0.159875,0.213219,0.196968,0.217882,0.190934,0.00593856,0.19445,0.0305402931344819
"3237040_NPK_EG_23_128_S70_L001_R1_001_trim",0.232703,0.223844,0.208092,0.245031,0.224034,0.25283,0.228148,0.00855103,0.230668857142857,0.0370705872735313
"3237041_NPK_EG_23_142_S82_L001_R1_001_trim",0.367016,0.349792,0.330657,0.399025,0.349847,0.401883,0.347117,0.0109705,0.363619571428571,0.030170268219886
"3237042_NPK_EG_23_155_S93_L001_R1_001_trim",0.300584,0.293483,0.275033,0.323388,0.295493,0.341267,0.294505,0.00918645,0.303393285714286,0.0302790154975649
"3237043_NPK_EG_23_58_S11_L001_R1_001_trim",0.268287,0.269541,0.243513,0.299824,0.268458,0.31955,0.263609,0.00849819,0.276111714285714,0.0307780856816754
"3237044_NPK_EG_23_74_S23_L001_R1_001_trim",0.20273,0.195785,0.175981,0.209758,0.201149,0.219119,0.211728,0.00729879,0.202321428571429,0.0360752197705207
"3237045_NPK_EG_23_86_S35_L001_R1_001_trim",0.223901,0.226625,0.209785,0.252803,0.230968,0.263379,0.231458,0.10711,0.234131285714286,0.45747837446512
"3237046_NPK_EG_23_99_S47_L001_R1_001_trim",0.284696,0.279833,0.263663,0.321003,0.29173,0.322825,0.276929,0.00777804,0.291525571428571,0.0266804725289965
"3237047_NPK_EG_23_116_S59_L001_R1_001_trim",0.334853,0.324455,0.312834,0.357603,0.328349,0.36918,0.330498,0.171544,0.336824571428571,0.509297760767369
"3237048_NPK_EG_23_129_S71_L001_R1_001_trim",0.277296,0.271758,0.246643,0.297645,0.266088,0.314587,0.273733,0.00880846,0.27825,0.0316566397124888
"3237049_NPK_EG_23_143_S83_L001_R1_001_trim",0.215533,0.206883,0.194518,0.23341,0.217791,0.249064,0.198887,0.00574887,0.216583714285714,0.0265434084873813
"3237050_NPK_EG_23_156_S94_L001_R1_001_trim",0.210617,0.199317,0.178998,0.226064,0.212671,0.235263,0.203125,0.0064213,0.209436428571429,0.0306599002083824
"3237051_NPK_EG_23_59_S12_L001_R1_001_trim",0.251579,0.257075,0.237416,0.328136,0.264151,0.291855,0.248599,0.00837879,0.268401571428571,0.0312173656637097
"3237052_NPK_EG_23_75_S24_L001_R1_001_trim",0.191932,0.18577,0.168469,0.209242,0.192114,0.22034,0.186034,0.00692778,0.193414428571429,0.0358183205419008
"3237053_NPK_EG_23_87_S36_L001_R1_001_trim",0.193874,0.191406,0.175499,0.223303,0.20355,0.220738,0.192532,0.00594531,0.200128857142857,0.0297074099401671
"3237054_NPK_EG_23_100_S48_L001_R1_001_trim",0.211541,0.203722,0.184265,0.243704,0.218581,0.243951,0.198533,0.00610894,0.214899571428571,0.0284269529221956
"3237055_NPK_EG_23_117_S60_L001_R1_001_trim",0.193433,0.189775,0.17521,0.20976,0.198678,0.215557,0.190694,0.00535248,0.196158142857143,0.0272865552356808
"3237056_LO_7_S72_L001_R1_001_trim",0.461671,0.439512,0.406514,0.501892,0.448837,0.494463,0.420922,0.000541858,0.453401571428571,0.00119509510805779
"3237059_NPK_EG_23_158_S95_L001_R1_001_trim",0.330156,0.325016,0.304862,0.366156,0.326289,0.385935,0.33933,0.00883825,0.339677714285714,0.0260195168193043
"3237060_NPK_EG_23_170_S107_L001_R1_001_trim",0.287906,0.285076,0.250331,0.310551,0.291261,0.339843,0.277311,0.00903493,0.291754142857143,0.0309676151005813
"3237061_NPK_EG_23_182_S119_L001_R1_001_trim",0.294432,0.288951,0.263442,0.326593,0.292606,0.335543,0.293755,0.00921019,0.299331714285714,0.0307691753343877
"3237062_NPK_EG_23_194_S131_L001_R1_001_trim",0.192475,0.195666,0.187842,0.216339,0.193038,0.232848,0.202907,0.00701786,0.203016428571429,0.0345679413699806
"3237063_NPK_EG_23_207_S143_L001_R1_001_trim",0.302349,0.303498,0.275124,0.339583,0.321542,0.355167,0.314752,0.0112983,0.316002142857143,0.0357538714701302
"3237064_NPK_EG_23_223_S155_L001_R1_001_trim",0.282773,0.275211,0.249459,0.311347,0.283635,0.31488,0.276823,0.00835016,0.284875428571429,0.0293116189131289
"3237065_NPK_EG_23_239_S167_L001_R1_001_trim",0.247374,0.239501,0.220512,0.31393,0.253354,0.282491,0.237435,0.00801382,0.256371,0.0312586837044752
"3237066_NPK_EG_23_256_S179_L001_R1_001_trim",0.167415,0.164421,0.147582,0.186351,0.170151,0.191345,0.162929,0.00690753,0.170027714285714,0.0406259063648447
"3237067_NPK_EG_23_159_S96_L001_R1_001_trim",0.18695,0.187688,0.164435,0.203512,0.187367,0.220778,0.183732,0.00716798,0.190637428571429,0.0376000665436708
"3237068_NPK_EG_23_171_S108_L001_R1_001_trim",0.329822,0.334173,0.31115,0.367215,0.342164,0.387209,0.340974,0.0102553,0.344672428571429,0.0297537579159011
"3237069_NPK_EG_23_183_S120_L001_R1_001_trim",0.294308,0.286458,0.261825,0.325062,0.292567,0.33344,0.290398,0.00934007,0.297722571428571,0.0313717228599204
"3237070_NPK_EG_23_195_S132_L001_R1_001_trim",0.286645,0.296643,0.293392,0.332523,0.301377,0.354654,0.30464,0.00724829,0.309982,0.0233829383641631
"3237071_NPK_EG_23_208_S144_L001_R1_001_trim",0.202183,0.198858,0.185416,0.222536,0.20905,0.232575,0.204637,0.0073486,0.207893571428571,0.0353478943552848
"3237072_NPK_EG_23_225_S156_L001_R1_001_trim",0.273951,0.289938,0.26417,0.321929,0.286068,0.308747,0.292009,0.0112235,0.290973142857143,0.0385722884586304
"3237073_NPK_EG_23_241_S168_L001_R1_001_trim",0.338832,0.343915,0.312223,0.384564,0.35323,0.382903,0.354255,0.0101212,0.352846,0.02868446857836
"3237074_NPK_EG_23_258_S180_L001_R1_001_trim",0.255553,0.262304,0.244662,0.298002,0.264851,0.307945,0.265026,0.00894858,0.271191857142857,0.0329972296892606
